Applied time(s),Measured Current(A)
0.0,7.60274e-05
0.999999,7.5458616e-05
1.9999989999999999,7.4889832e-05
2.999999,7.4413104e-05
3.999999,7.424401599999999e-05
4.999999,7.405611999999999e-05
5.999999,7.3915208e-05
6.999999,7.3821256e-05
7.999999,7.3680344e-05
8.999998999999999,7.358640799999999e-05
9.999998999999999,7.3501856e-05
10.999998999999999,7.3445488e-05
11.999998999999999,7.3379728e-05
12.999998999999999,7.3304568e-05
13.999998999999999,7.3304568e-05
14.999998999999999,7.3220016e-05
15.999998999999999,7.3238808e-05
16.999997999999998,7.3238808e-05
17.999997999999998,7.3276384e-05
18.999997999999998,7.32576e-05
19.999997999999998,7.326699199999999e-05
20.999997999999998,7.3248208e-05
21.999997999999998,7.3229416e-05
22.999997999999998,7.3276384e-05
23.999997999999998,7.3285776e-05
24.999997999999998,7.3304568e-05
25.999997999999998,7.332336e-05
26.999997999999998,7.3370328e-05
27.999997999999998,7.3426696e-05
28.999997999999998,7.3436096e-05
29.999997999999998,7.3445488e-05
30.999997999999998,7.351124799999999e-05
31.999997999999998,7.35958e-05
32.999998,7.363337599999999e-05
33.999995999999996,7.3670952e-05
34.999995999999996,7.3755496e-05
35.999995999999996,7.381186399999999e-05
36.999995999999996,7.3821256e-05
37.999995999999996,7.3868232e-05
38.999995999999996,7.3943392e-05
39.999995999999996,7.3962184e-05
40.999995999999996,7.405611999999999e-05
41.999995999999996,7.406552e-05
42.999995999999996,7.4150064e-05
43.999995999999996,7.4206432e-05
44.999995999999996,7.4234616e-05
45.999995999999996,7.432856e-05
46.999995999999996,7.436614399999999e-05
47.999995999999996,7.4431904e-05
48.999995999999996,7.4516448e-05
49.999995999999996,7.454463199999999e-05
50.999995999999996,7.4601e-05
51.999995999999996,7.4685552e-05
52.999995999999996,7.473252e-05
53.999995999999996,7.478888799999999e-05
54.999995999999996,7.4845256e-05
55.999995999999996,7.4882832e-05
56.999995999999996,7.491101599999999e-05
57.999995999999996,7.500495199999999e-05
58.999995999999996,7.5070712e-05
