Applied time(s),Measured Current(A)
0.0,5.7826332e-05
0.999999,5.7731532e-05
1.9999989999999999,5.7731532e-05
2.999999,5.8001076e-05
3.999999,5.8367464e-05
4.999999,5.8452008e-05
5.999999,2.9855432e-05
6.999999,2.6774066e-05
7.999999,3.6675772e-05
8.999998999999999,5.9955116e-05
9.999998999999999,5.9701464e-05
10.999998999999999,5.9598128e-05
11.999998999999999,5.954176e-05
12.999998999999999,5.9598128e-05
13.999998999999999,5.954176e-05
14.999998999999999,5.9616919999999996e-05
15.999998999999999,5.9908144e-05
16.999997999999998,6.0086636e-05
17.999997999999998,6.028392e-05
18.999997999999998,6.0443624e-05
19.999997999999998,6.0631516e-05
20.999997999999998,6.0753639999999997e-05
21.999997999999998,6.092274e-05
22.999997999999998,6.102608e-05
23.999997999999998,6.1204568e-05
24.999997999999998,6.1364276e-05
25.999997999999998,6.1486404e-05
26.999997999999998,6.1693084e-05
27.999997999999998,6.1852784e-05
28.999997999999998,6.2021884e-05
29.999997999999998,6.2144012e-05
30.999997999999998,6.2322504e-05
31.999997999999998,6.2482212e-05
32.999998,6.2651312e-05
33.999995999999996,6.28392e-05
34.999995999999996,6.3045872e-05
35.999995999999996,6.3252552e-05
36.999995999999996,6.3384076e-05
37.999995999999996,6.3515596e-05
38.999995999999996,6.368469599999999e-05
39.999995999999996,6.387258e-05
40.999995999999996,6.4004108e-05
41.999995999999996,6.413562799999999e-05
42.999995999999996,6.4351696e-05
43.999995999999996,6.4445644e-05
44.999995999999996,6.4558376e-05
45.999995999999996,6.4746264e-05
46.999995999999996,6.4830812e-05
47.999995999999996,6.4943544e-05
48.999995999999996,6.5084464e-05
49.999995999999996,6.51878e-05
50.999995999999996,6.5300532e-05
51.999995999999996,6.5385084e-05
52.999995999999996,6.5507212e-05
53.999995999999996,6.5601152e-05
54.999995999999996,6.570449199999999e-05
55.999995999999996,6.582661999999999e-05
56.999995999999996,6.5920568e-05
57.999995999999996,6.6070872e-05
58.999995999999996,6.6146028e-05
