Applied time(s),Measured Current(A)
0.0,3.8108499999999996e-05
0.999999,4.1710795999999996e-05
1.9999989999999999,4.4080724e-05
2.999999,4.6361408e-05
3.999999,4.7845724e-05
4.999999,4.862546e-05
5.999999,4.9273672e-05
6.999999,4.9809156e-05
7.999999,5.00628e-05
8.999998999999999,5.0250692e-05
9.999998999999999,5.0391607999999996e-05
10.999998999999999,5.0457368e-05
11.999998999999999,5.0757991999999996e-05
12.999998999999999,5.0983452e-05
13.999998999999999,5.103982e-05
14.999998999999999,5.1105584e-05
15.999998999999999,5.1190132e-05
16.999997999999998,5.1406204e-05
17.999997999999998,5.1659852e-05
18.999997999999998,5.171622e-05
19.999997999999998,5.1603484e-05
20.999997999999998,5.1406204e-05
21.999997999999998,5.1500147999999996e-05
22.999997999999998,5.150954e-05
23.999997999999998,5.144378e-05
24.999997999999998,5.134984e-05
25.999997999999998,5.1453176e-05
26.999997999999998,5.148136e-05
27.999997999999998,5.1462572e-05
28.999997999999998,5.144378e-05
29.999997999999998,5.1518936e-05
30.999997999999998,5.134044e-05
31.999997999999998,5.1227712e-05
32.999998,5.1086795999999996e-05
33.999995999999996,5.1190132e-05
34.999995999999996,5.0936484e-05
35.999995999999996,5.0795568e-05
36.999995999999996,5.0757991999999996e-05
37.999995999999996,5.0823752e-05
38.999995999999996,5.0851932e-05
39.999995999999996,5.0889512e-05
40.999995999999996,5.0729808e-05
41.999995999999996,5.0476155999999996e-05
42.999995999999996,5.0363427999999996e-05
43.999995999999996,5.0354027999999996e-05
44.999995999999996,5.0278876e-05
45.999995999999996,5.0269479999999996e-05
46.999995999999996,5.0222508e-05
47.999995999999996,4.9856128e-05
48.999995999999996,5.003462e-05
49.999995999999996,5.0119168e-05
50.999995999999996,5.0119168e-05
51.999995999999996,5.010038e-05
52.999995999999996,5.0044016e-05
53.999995999999996,5.0044016e-05
54.999995999999996,4.9837335999999996e-05
55.999995999999996,4.9846732e-05
56.999995999999996,4.9677636e-05
57.999995999999996,4.9705816e-05
58.999995999999996,4.9658844e-05
