Applied time(s),Measured Current(A)
0.0,5.1285319999999996e-05
0.999999,4.5881872e-05
1.9999989999999999,4.3132756e-05
2.999999,4.3026392e-05
3.999999,4.3073364e-05
4.999999,4.2988816e-05
5.999999,4.3214279999999996e-05
6.999999,4.35149e-05
7.999999,4.3834307999999997e-05
8.999998999999999,4.4097352e-05
9.999998999999999,4.4397976e-05
10.999998999999999,4.4482524e-05
11.999998999999999,4.4783144e-05
12.999998999999999,4.4961639999999996e-05
13.999998999999999,4.5168315999999996e-05
14.999998999999999,4.5468936e-05
15.999998999999999,4.5741375999999996e-05
16.999997999999998,4.5985628e-05
17.999997999999998,4.6229884e-05
18.999997999999998,4.6586871999999996e-05
19.999997999999998,4.6896888e-05
20.999997999999998,4.72069e-05
21.999997999999998,4.7394792e-05
22.999997999999998,4.7667228e-05
23.999997999999998,4.7855116e-05
24.999997999999998,4.8024216e-05
25.999997999999998,4.8362416e-05
26.999997999999998,4.8634852e-05
27.999997999999998,4.886032e-05
28.999997999999998,4.9066996e-05
29.999997999999998,4.9358224e-05
30.999997999999998,4.9621268e-05
31.999997999999998,4.9959463999999996e-05
32.999998,5.0250692e-05
33.999995999999996,5.0523128e-05
34.999995999999996,5.0880116e-05
35.999995999999996,5.1171343999999996e-05
36.999995999999996,5.1471964e-05
37.999995999999996,5.1706823999999997e-05
38.999995999999996,5.1979264e-05
39.999995999999996,5.2223515999999996e-05
40.999995999999996,5.24208e-05
41.999995999999996,5.2627479999999996e-05
42.999995999999996,5.285294e-05
43.999995999999996,5.3134776e-05
44.999995999999996,5.3322664e-05
45.999995999999996,5.3472972e-05
46.999995999999996,5.3764199999999996e-05
47.999995999999996,5.397088e-05
48.999995999999996,5.4149372e-05
49.999995999999996,5.4384232e-05
50.999995999999996,5.4562728e-05
51.999995999999996,5.480698e-05
52.999995999999996,5.4994868e-05
53.999995999999996,5.5201544e-05
54.999995999999996,5.5398828e-05
55.999995999999996,5.568066e-05
56.999995999999996,5.5802783999999997e-05
57.999995999999996,5.6009464e-05
58.999995999999996,5.6197352e-05
