Applied time(s),Measured Current(A)
0.0,5.54564e-05
0.999999,5.4603224e-05
1.9999989999999999,5.4413628e-05
2.999999,5.4844556e-05
3.999999,5.4731823999999996e-05
4.999999,5.5013656e-05
5.999999,5.5201544e-05
6.999999,5.5060627999999996e-05
7.999999,5.5023052e-05
8.999998999999999,5.5060627999999996e-05
9.999998999999999,5.5126392e-05
10.999998999999999,5.487274e-05
11.999998999999999,5.4863348e-05
12.999998999999999,5.487274e-05
13.999998999999999,5.4882132e-05
14.999998999999999,5.4966684e-05
15.999998999999999,5.4938499999999996e-05
16.999997999999998,5.5023052e-05
17.999997999999998,5.5220335999999996e-05
18.999997999999998,5.5286096e-05
19.999997999999998,5.54458e-05
20.999997999999998,5.5558532e-05
21.999997999999998,5.5737024e-05
22.999997999999998,5.5840363999999996e-05
23.999997999999998,5.5924911999999997e-05
24.999997999999998,5.6122196e-05
25.999997999999998,5.6197352e-05
26.999997999999998,5.6347664e-05
27.999997999999998,5.651676e-05
28.999997999999998,5.6657676e-05
29.999997999999998,5.6770412e-05
30.999997999999998,5.6995876e-05
31.999997999999998,5.7118004e-05
32.999998,5.7230736e-05
33.999995999999996,5.742802e-05
34.999995999999996,5.7568936e-05
35.999995999999996,5.7653488e-05
36.999995999999996,5.7822584e-05
37.999995999999996,5.803866e-05
38.999995999999996,5.8151388e-05
39.999995999999996,5.8245332e-05
40.999995999999996,5.8395644e-05
41.999995999999996,5.853656e-05
42.999995999999996,5.870566e-05
43.999995999999996,5.877142e-05
44.999995999999996,5.8865364e-05
45.999995999999996,5.9006279999999996e-05
46.999995999999996,5.9156592e-05
47.999995999999996,5.9269324e-05
48.999995999999996,5.9316295999999996e-05
49.999995999999996,5.9429028e-05
50.999995999999996,5.9494788e-05
51.999995999999996,5.9598128e-05
52.999995999999996,5.9701464e-05
53.999995999999996,5.9832988e-05
54.999995999999996,5.9870564e-05
55.999995999999996,5.9964508e-05
56.999995999999996,6.0086636e-05
57.999995999999996,6.0180584e-05
58.999995999999996,6.0265127999999997e-05
