Applied time(s),Measured Current(A)
0.0,0.00033416
0.999999,0.000336056
1.9999989999999999,0.000337193
2.999999,0.000339279
3.999999,0.00034041700000000003
4.999999,0.000340701
5.999999,0.000342502
6.999999,0.000343166
7.999999,0.00030192900000000004
8.999998999999999,0.00030316100000000003
9.999998999999999,0.00030420400000000003
10.999998999999999,0.000305057
11.999998999999999,0.00030562600000000003
12.999998999999999,0.0003061
13.999998999999999,0.000307143
14.999998999999999,0.000307617
15.999998999999999,0.00030828
16.999997999999998,0.000309039
17.999997999999998,0.000309702
18.999997999999998,0.000310176
19.999997999999998,0.00031084
20.999997999999998,0.00031150300000000003
21.999997999999998,0.000312451
22.999997999999998,0.00031302
23.999997999999998,0.000313684
24.999997999999998,0.000314063
25.999997999999998,0.000313399
26.999997999999998,0.000313968
27.999997999999998,0.000315295
28.999997999999998,0.00031614800000000004
29.999997999999998,0.00031681200000000003
30.999997999999998,0.00031757000000000004
31.999997999999998,0.000317855
32.999998,0.000318708
33.999995999999996,0.000319561
34.999995999999996,0.00032032
35.999995999999996,0.000320888
36.999995999999996,0.00032164700000000005
37.999995999999996,0.000322405
38.999995999999996,0.000322689
39.999995999999996,0.000323448
40.999995999999996,0.000324017
41.999995999999996,0.000324585
42.999995999999996,0.000325154
43.999995999999996,0.000326007
44.999995999999996,0.000326481
45.999995999999996,0.00032724
46.999995999999996,0.000327714
47.999995999999996,0.000326481
48.999995999999996,0.000327619
49.999995999999996,0.00032856700000000004
50.999995999999996,0.000329041
51.999995999999996,0.00032979900000000003
52.999995999999996,0.000330463
53.999995999999996,0.000330937
54.999995999999996,0.000331506
55.999995999999996,0.00033226400000000003
56.999995999999996,0.00033283300000000004
57.999995999999996,0.00033264300000000003
58.999995999999996,0.000333591
