Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,9.9252736e-05
0.1,0.09997772,9.5081656e-05
0.19999899999999998,0.09997772,9.2332528e-05
0.3,0.09997772,8.9876304e-05
0.399999,0.09997772,8.8664432e-05
0.49999899999999997,0.09997772,8.7659224e-05
0.6,0.09997772,8.691707199999999e-05
0.7,0.09997772,8.622188e-05
0.7999999999999999,0.09997772,8.5893072e-05
0.8999999999999999,0.09997772,8.541396e-05
1.0,0.09997772,8.501e-05
1.0999999999999999,0.09997772,8.4803328e-05
1.2,0.09997772,8.4596656e-05
1.3,0.09997772,8.4305424e-05
1.4,0.09997772,8.4230264e-05
1.5,0.09997772,8.412692799999999e-05
1.5999999999999999,0.09997772,8.3976616e-05
1.7,0.09997772,8.3976616e-05
1.7999999999999998,0.09997772,8.3751152e-05
1.9,0.09997772,8.3657208e-05
2.0,0.09997772,8.361024e-05
2.1,0.09997772,8.353508e-05
2.1999999999999997,0.09997772,8.3506896e-05
2.2999989999999997,0.09997772,8.3431744e-05
2.3999989999999998,0.09997772,8.339415999999999e-05
2.499999,0.09997772,8.3309616e-05
2.599999,0.09997772,8.329083199999999e-05
2.699999,0.09997772,8.3243856e-05
2.7999989999999997,0.09997772,8.3140512e-05
2.8999989999999998,0.09997772,8.3121728e-05
2.999999,0.09997772,8.3084152e-05
3.099999,0.09997772,8.310293599999999e-05
3.199999,0.09997772,8.3140512e-05
3.299998,0.09997772,8.293384e-05
3.3999979999999996,0.09997772,8.3074752e-05
3.4999979999999997,0.09997772,8.293384e-05
3.599998,0.09997772,8.293384e-05
3.699998,0.09997772,8.2905656e-05
3.799998,0.09997772,8.2990208e-05
3.8999979999999996,0.09997772,8.2915048e-05
3.9999979999999997,0.09997772,8.273655199999999e-05
4.099998,0.09997772,8.2868072e-05
4.199998,0.09997772,8.2896264e-05
4.2999979999999995,0.09997772,8.2774136e-05
4.399998,0.09997772,8.273655199999999e-05
4.499998,0.09997772,8.2670792e-05
4.599997,0.09997772,8.26614e-05
4.699997,0.09997772,8.273655199999999e-05
4.799996999999999,0.09997772,8.2586248e-05
4.899997,0.09997772,8.2698984e-05
4.999997,0.09997772,8.2623824e-05
5.099997,0.09997772,8.2652008e-05
5.199997,0.09997772,8.2605032e-05
5.299996999999999,0.09997772,8.2576856e-05
5.399997,0.09997772,8.2501696e-05
5.499997,0.09997772,8.2407752e-05
5.599996,0.09997772,8.2492304e-05
5.699996,0.09997772,8.252988e-05
5.799996,0.09997772,8.2567456e-05
5.899996,0.09997772,8.2370176e-05
5.999995999999999,0.09997772,8.2473512e-05
6.099996,0.09997772,8.2332592e-05
6.199996,0.09997772,8.2360784e-05
6.299996,0.09997772,8.2351384e-05
6.399996,0.09997772,8.2295024e-05
6.499995999999999,0.09997772,8.2492304e-05
6.599995,0.09997772,8.2341992e-05
6.6999949999999995,0.09997772,8.23232e-05
6.799995,0.09997772,8.243593599999999e-05
6.899995,0.09997772,8.2332592e-05
6.999994999999999,0.09997772,8.2332592e-05
7.099995,0.09997772,8.23232e-05
7.1999949999999995,0.09997772,8.231380799999999e-05
7.299995,0.09997772,8.2248048e-05
7.399995,0.09997772,8.2163504e-05
7.499994999999999,0.09997772,8.2266832e-05
7.599994,0.09997772,8.2154096e-05
7.699993999999999,0.09997772,8.219167999999999e-05
7.799994,0.09997772,8.2144704e-05
7.8999939999999995,0.09997772,8.2107136e-05
7.999994,0.09997772,8.2172896e-05
8.099993999999999,0.09997772,8.2135312e-05
8.199994,0.09997772,8.2050768e-05
8.299995,0.09997772,8.2135312e-05
8.399994999999999,0.09997772,8.2144704e-05
8.499996,0.09997772,8.2088336e-05
