Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,-5.68783e-07
0.1,0.09997772,-3.7918899999999997e-07
0.19999899999999998,0.09997772,-3.7918899999999997e-07
0.3,0.09997772,2.8183228e-08
0.399999,0.09997772,3.7577636000000004e-08
0.49999899999999997,0.09997772,9.394409000000001e-09
0.6,0.09997772,7.459159999999999e-07
0.7,0.09997772,7.39339e-07
0.7999999999999999,0.09997772,7.28066e-07
0.8999999999999999,0.09997772,-2.9122660000000003e-09
1.0,0.09997772,-1.503105e-09
1.0999999999999999,0.09997772,-2.81832e-10
1.2,0.09997772,-1.690993e-09
1.3,0.09997772,-4.6972e-10
1.4,0.09997772,-6.576080000000001e-10
1.5,0.09997772,-1.503105e-09
1.5999999999999999,0.09997772,-1.597049e-09
1.7,0.09997772,-2.630434e-09
1.7999999999999998,0.09997772,-1.8788810000000003e-09
1.9,0.09997772,-1.972826e-09
2.0,0.09997772,-7.515520000000001e-10
2.1,0.09997772,-2.53649e-09
2.1999999999999997,0.09997772,-2.2546580000000003e-09
2.2999989999999997,0.09997772,-2.348602e-09
2.3999989999999998,0.09997772,-2.53649e-09
2.499999,0.09997772,-1.7849370000000001e-09
2.599999,0.09997772,-1.1273290000000002e-09
2.699999,0.09997772,-2.2546580000000003e-09
2.7999989999999997,0.09997772,-2.4425460000000004e-09
2.8999989999999998,0.09997772,-2.53649e-09
2.999999,0.09997772,-3.1001550000000002e-09
3.099999,0.09997772,-2.7243780000000002e-09
3.199999,0.09997772,-2.4425460000000004e-09
3.299998,0.09997772,-2.4425460000000004e-09
3.3999979999999996,0.09997772,-2.7243780000000002e-09
3.4999979999999997,0.09997772,-1.972826e-09
3.599998,0.09997772,-2.818322e-09
3.699998,0.09997772,-3.2880430000000003e-09
3.799998,0.09997772,-1.972826e-09
3.8999979999999996,0.09997772,-3.00621e-09
3.9999979999999997,0.09997772,-2.348602e-09
4.099998,0.09997772,-1.315217e-09
4.199998,0.09997772,-1.597049e-09
4.2999979999999995,0.09997772,-1.8788810000000003e-09
4.399998,0.09997772,-2.160714e-09
4.499998,0.09997772,-8.454960000000001e-10
4.599997,0.09997772,-1.315217e-09
