Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,0.00010465600000000001
0.1,0.09997772,0.00010133800000000001
0.19999899999999998,0.09997772,9.9252736e-05
0.3,0.09997772,9.8444008e-05
0.399999,0.09997772,9.792732e-05
0.49999899999999997,0.09997772,9.785216e-05
0.6,0.09997772,9.7730032e-05
0.7,0.09997772,9.764548799999999e-05
0.7999999999999999,0.09997772,9.7551536e-05
0.8999999999999999,0.09997772,9.7758216e-05
1.0,0.09997772,9.7617296e-05
1.0999999999999999,0.09997772,9.7485776e-05
1.2,0.09997772,9.752335999999999e-05
1.3,0.09997772,9.769245599999999e-05
1.4,0.09997772,9.757032799999999e-05
1.5,0.09997772,9.7664272e-05
1.5999999999999999,0.09997772,9.7711248e-05
1.7,0.09997772,9.7805184e-05
1.7999999999999998,0.09997772,9.772064e-05
1.9,0.09997772,9.7795792e-05
2.0,0.09997772,9.77864e-05
2.1,0.09997772,9.7833368e-05
2.1999999999999997,0.09997772,9.7636088e-05
2.2999989999999997,0.09997772,9.7748824e-05
2.3999989999999998,0.09997772,9.7899128e-05
2.499999,0.09997772,9.7795792e-05
2.599999,0.09997772,9.7777008e-05
2.699999,0.09997772,9.7767608e-05
2.7999989999999997,0.09997772,9.7795792e-05
2.8999989999999998,0.09997772,9.7730032e-05
2.999999,0.09997772,9.7777008e-05
3.099999,0.09997772,9.7748824e-05
3.199999,0.09997772,9.7767608e-05
3.299998,0.09997772,9.781458399999999e-05
3.3999979999999996,0.09997772,9.7673664e-05
3.4999979999999997,0.09997772,9.7598512e-05
3.599998,0.09997772,9.7617296e-05
3.699998,0.09997772,9.7777008e-05
3.799998,0.09997772,9.764548799999999e-05
3.8999979999999996,0.09997772,9.7730032e-05
3.9999979999999997,0.09997772,9.7683056e-05
4.099998,0.09997772,9.7664272e-05
4.199998,0.09997772,9.7777008e-05
4.2999979999999995,0.09997772,9.765488e-05
4.399998,0.09997772,9.765488e-05
4.499998,0.09997772,9.7579728e-05
4.599997,0.09997772,9.7748824e-05
4.699997,0.09997772,9.7542144e-05
4.799996999999999,0.09997772,9.744819999999999e-05
4.899997,0.09997772,9.7476384e-05
4.999997,0.09997772,9.7607904e-05
5.099997,0.09997772,9.740123199999999e-05
5.199997,0.09997772,9.74576e-05
5.299996999999999,0.09997772,9.752335999999999e-05
5.399997,0.09997772,9.7513968e-05
5.499997,0.09997772,9.7560928e-05
5.599996,0.09997772,9.7476384e-05
5.699996,0.09997772,9.7711248e-05
5.799996,0.09997772,9.7420016e-05
5.899996,0.09997772,9.757032799999999e-05
5.999995999999999,0.09997772,9.7335472e-05
6.099996,0.09997772,9.740123199999999e-05
6.199996,0.09997772,9.7466992e-05
6.299996,0.09997772,9.7354256e-05
6.399996,0.09997772,9.7363648e-05
6.499995999999999,0.09997772,9.74576e-05
6.599995,0.09997772,9.718516e-05
6.6999949999999995,0.09997772,9.737304e-05
6.799995,0.09997772,9.7344864e-05
6.899995,0.09997772,9.7297888e-05
6.999994999999999,0.09997772,9.744819999999999e-05
7.099995,0.09997772,9.732607199999999e-05
7.1999949999999995,0.09997772,9.7335472e-05
7.299995,0.09997772,9.737304e-05
7.399995,0.09997772,9.711e-05
7.499994999999999,0.09997772,9.7288496e-05
7.599994,0.09997772,9.720394399999999e-05
7.699993999999999,0.09997772,9.7100608e-05
7.799994,0.09997772,9.7194552e-05
7.8999939999999995,0.09997772,9.7166368e-05
7.999994,0.09997772,9.715697599999999e-05
8.099993999999999,0.09997772,9.705364e-05
8.199994,0.09997772,9.7006664e-05
8.299995,0.09997772,9.7194552e-05
8.399994999999999,0.09997772,9.7213344e-05
8.499996,0.09997772,9.7194552e-05
8.599995999999999,0.09997772,9.695968799999999e-05
8.699995999999999,0.09997772,9.696907999999999e-05
8.799997,0.09997772,9.709120799999999e-05
8.899996999999999,0.09997772,9.708181599999999e-05
8.999998,0.09997772,9.698787999999999e-05
9.099998,0.09997772,9.6884536e-05
9.199997999999999,0.09997772,9.703484799999999e-05
9.299999,0.09997772,9.6912712e-05
9.399999,0.09997772,9.6856352e-05
9.499998999999999,0.09997772,9.686575199999999e-05
9.6,0.09997772,9.6828168e-05
9.7,0.09997772,9.6856352e-05
9.800001,0.09997772,9.692212e-05
9.900001,0.09997772,9.684695199999999e-05
10.000001,0.09997772,9.6687256e-05
10.100002,0.09997772,9.6781192e-05
10.200002,0.09997772,9.6724832e-05
10.300002,0.09997772,9.686575199999999e-05
10.400003,0.09997772,9.679059199999999e-05
10.500003,0.09997772,9.6649672e-05
10.600004,0.09997772,9.6875144e-05
10.700004,0.09997772,9.6630888e-05
10.800004,0.09997772,9.67718e-05
10.900005,0.09997772,9.664028e-05
11.000005,0.09997772,9.6734224e-05
11.100005,0.09997772,9.664028e-05
11.200006,0.09997772,9.6630888e-05
11.300006,0.09997772,9.6696648e-05
11.400006999999999,0.09997772,9.6649672e-05
11.500007,0.09997772,9.6593312e-05
11.600007,0.09997772,9.664028e-05
11.700007999999999,0.09997772,9.654633599999999e-05
11.800008,0.09997772,9.6630888e-05
11.900008,0.09997772,9.6593312e-05
12.000008999999999,0.09997772,9.6612096e-05
12.100009,0.09997772,9.6471184e-05
12.200009999999999,0.09997772,9.666846399999999e-05
12.300009999999999,0.09997772,9.6612096e-05
12.40001,0.09997772,9.654633599999999e-05
12.500010999999999,0.09997772,9.6565128e-05
12.600011,0.09997772,9.6555728e-05
12.700011,0.09997772,9.64336e-05
12.800011999999999,0.09997772,9.6405424e-05
12.900012,0.09997772,9.6489968e-05
13.000013,0.09997772,9.6480576e-05
13.100012999999999,0.09997772,9.6273904e-05
13.200013,0.09997772,9.6349056e-05
13.300014,0.09997772,9.6330264e-05
13.400013999999999,0.09997772,9.6339664e-05
13.500014,0.09997772,9.623632e-05
13.600014999999999,0.09997772,9.6339664e-05
13.700014999999999,0.09997772,9.6396032e-05
13.800016,0.09997772,9.6339664e-05
13.900015999999999,0.09997772,9.6198744e-05
14.000015999999999,0.09997772,9.613298399999999e-05
14.100017,0.09997772,9.617995199999999e-05
14.200016999999999,0.09997772,9.6217536e-05
14.300016999999999,0.09997772,9.6226928e-05
14.400018,0.09997772,9.6226928e-05
14.500017999999999,0.09997772,9.6114192e-05
14.600019,0.09997772,9.6273904e-05
14.700019,0.09997772,9.608601599999999e-05
14.800018999999999,0.09997772,9.5992064e-05
14.90002,0.09997772,9.6123584e-05
15.00002,0.09997772,9.6048432e-05
15.100019999999999,0.09997772,9.603904e-05
15.200021,0.09997772,9.6151776e-05
15.300021,0.09997772,9.6076616e-05
15.400022,0.09997772,9.620814399999999e-05
15.500022,0.09997772,9.589812e-05
15.600022,0.09997772,9.6020248e-05
15.700023,0.09997772,9.5879336e-05
15.800023,0.09997772,9.597328e-05
15.900023,0.09997772,9.597328e-05
16.000024,0.09997772,9.603904e-05
16.100023999999998,0.09997772,9.5860544e-05
16.200025,0.09997772,9.61048e-05
16.300024999999998,0.09997772,9.605782399999999e-05
16.400025,0.09997772,9.590752e-05
16.500026,0.09997772,9.5869936e-05
16.600026,0.09997772,9.6001464e-05
16.700025999999998,0.09997772,9.5822968e-05
16.800026,0.09997772,9.5860544e-05
16.900028,0.09997772,9.5851152e-05
17.000028,0.09997772,9.5851152e-05
17.100028,0.09997772,9.5747816e-05
17.200028,0.09997772,9.5794784e-05
17.300027999999998,0.09997772,9.576659999999999e-05
17.400029999999997,0.09997772,9.5682056e-05
17.50003,0.09997772,9.564447199999999e-05
17.60003,0.09997772,9.5710232e-05
17.700029999999998,0.09997772,9.576659999999999e-05
17.80003,0.09997772,9.5729024e-05
17.900029999999997,0.09997772,9.5588104e-05
18.000032,0.09997772,9.5616296e-05
18.100032,0.09997772,9.570084e-05
18.200032,0.09997772,9.5653864e-05
18.300031999999998,0.09997772,9.5616296e-05
18.400032,0.09997772,9.5559928e-05
18.500034,0.09997772,9.5456584e-05
18.600034,0.09997772,9.552234399999999e-05
18.700034,0.09997772,9.5428408e-05
18.800034,0.09997772,9.5559928e-05
18.900033999999998,0.09997772,9.550356e-05
19.000035999999998,0.09997772,9.5494168e-05
19.100036,0.09997772,9.5428408e-05
19.200036,0.09997772,9.5447192e-05
19.300036,0.09997772,9.5456584e-05
19.400036,0.09997772,9.5531736e-05
19.500035999999998,0.09997772,9.5409616e-05
19.600037999999998,0.09997772,9.5390824e-05
19.700038,0.09997772,9.5419008e-05
19.800038,0.09997772,9.5268696e-05
19.900038,0.09997772,9.5315672e-05
20.000038,0.09997772,9.552234399999999e-05
