Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,8.9014632e-05
0.1,0.09997772,8.342159199999999e-05
0.19999899999999998,0.09997772,7.9629696e-05
0.3,0.09997772,7.6602008e-05
0.399999,0.09997772,7.4845256e-05
0.49999899999999997,0.09997772,7.366156e-05
0.6,0.09997772,7.2956976e-05
0.7,0.09997772,7.2167848e-05
0.7999999999999999,0.09997772,7.1698128e-05
0.8999999999999999,0.09997772,7.144448e-05
1.0,0.09997772,7.1134456e-05
1.0999999999999999,0.09997772,7.1002936e-05
1.2,0.09997772,7.0786864e-05
1.3,0.09997772,7.0542608e-05
1.4,0.09997772,7.0692928e-05
1.5,0.09997772,7.055200799999999e-05
1.5999999999999999,0.09997772,7.0458064e-05
1.7,0.09997772,7.0458064e-05
1.7999999999999998,0.09997772,7.0411088e-05
1.9,0.09997772,7.037352e-05
2.0,0.09997772,7.0401696e-05
2.1,0.09997772,7.0326544e-05
2.1999999999999997,0.09997772,7.0223208e-05
2.2999989999999997,0.09997772,7.0129256e-05
2.3999989999999998,0.09997772,7.016684e-05
2.499999,0.09997772,7.0195024e-05
2.599999,0.09997772,7.0288968e-05
2.699999,0.09997772,7.0204416e-05
2.7999989999999997,0.09997772,7.009168799999999e-05
2.8999989999999998,0.09997772,7.0054104e-05
2.999999,0.09997772,7.0317152e-05
3.099999,0.09997772,7.0213808e-05
3.199999,0.09997772,7.0223208e-05
3.299998,0.09997772,7.0110472e-05
3.3999979999999996,0.09997772,7.0129256e-05
3.4999979999999997,0.09997772,7.0195024e-05
3.599998,0.09997772,7.0279568e-05
3.699998,0.09997772,7.0270176e-05
3.799998,0.09997772,7.0148048e-05
3.8999979999999996,0.09997772,7.029836e-05
3.9999979999999997,0.09997772,7.030775199999999e-05
4.099998,0.09997772,7.029836e-05
4.199998,0.09997772,7.0279568e-05
4.2999979999999995,0.09997772,7.0411088e-05
4.399998,0.09997772,7.030775199999999e-05
4.499998,0.09997772,7.037352e-05
4.599997,0.09997772,7.0354728e-05
4.699997,0.09997772,7.0270176e-05
4.799996999999999,0.09997772,7.0392304e-05
4.899997,0.09997772,7.037352e-05
4.999997,0.09997772,7.0486248e-05
5.099997,0.09997772,7.0617776e-05
5.199997,0.09997772,7.063656e-05
5.299996999999999,0.09997772,7.0542608e-05
5.399997,0.09997772,7.0598976e-05
5.499997,0.09997772,7.0514432e-05
5.599996,0.09997772,7.0711712e-05
5.699996,0.09997772,7.0721104e-05
5.799996,0.09997772,7.0655344e-05
5.899996,0.09997772,7.067413599999999e-05
5.999995999999999,0.09997772,7.0692928e-05
6.099996,0.09997772,7.0815056e-05
6.199996,0.09997772,7.0815056e-05
6.299996,0.09997772,7.079626399999999e-05
6.399996,0.09997772,7.079626399999999e-05
6.499995999999999,0.09997772,7.0862024e-05
6.599995,0.09997772,7.0871416e-05
6.6999949999999995,0.09997772,7.0946576e-05
6.799995,0.09997772,7.08996e-05
6.899995,0.09997772,7.0824448e-05
6.999994999999999,0.09997772,7.1012336e-05
7.099995,0.09997772,7.091839199999999e-05
7.1999949999999995,0.09997772,7.1021728e-05
7.299995,0.09997772,7.0955968e-05
7.399995,0.09997772,7.1049912e-05
7.499994999999999,0.09997772,7.1068696e-05
7.599994,0.09997772,7.1031128e-05
7.699993999999999,0.09997772,7.1181432e-05
7.799994,0.09997772,7.1068696e-05
7.8999939999999995,0.09997772,7.1134456e-05
7.999994,0.09997772,7.1143856e-05
8.099993999999999,0.09997772,7.1153256e-05
8.199994,0.09997772,7.1209624e-05
8.299995,0.09997772,7.1322344e-05
8.399994999999999,0.09997772,7.1181432e-05
8.499996,0.09997772,7.1294168e-05
8.599995999999999,0.09997772,7.1294168e-05
8.699995999999999,0.09997772,7.1397504e-05
8.799997,0.09997772,7.1265984e-05
8.899996999999999,0.09997772,7.136932e-05
8.999998,0.09997772,7.1538424e-05
9.099998,0.09997772,7.1359928e-05
9.199997999999999,0.09997772,7.143508e-05
9.299999,0.09997772,7.1576e-05
9.399999,0.09997772,7.1482056e-05
9.499998999999999,0.09997772,7.143508e-05
9.6,0.09997772,7.158539199999999e-05
9.7,0.09997772,7.1632368e-05
9.800001,0.09997772,7.1519632e-05
9.900001,0.09997772,7.1576e-05
10.000001,0.09997772,7.1679336e-05
10.100002,0.09997772,7.1632368e-05
10.200002,0.09997772,7.1651152e-05
10.300002,0.09997772,7.1632368e-05
10.400003,0.09997772,7.1613576e-05
10.500003,0.09997772,7.1745104e-05
10.600004,0.09997772,7.1801472e-05
10.700004,0.09997772,7.1679336e-05
10.800004,0.09997772,7.1735704e-05
10.900005,0.09997772,7.170751999999999e-05
11.000005,0.09997772,7.1726304e-05
11.100005,0.09997772,7.182964799999999e-05
11.200006,0.09997772,7.1867232e-05
11.300006,0.09997772,7.1792064e-05
11.400006999999999,0.09997772,7.1932992e-05
11.500007,0.09997772,7.197056e-05
11.600007,0.09997772,7.197996e-05
11.700007999999999,0.09997772,7.197996e-05
11.800008,0.09997772,7.1998752e-05
11.900008,0.09997772,7.197056e-05
12.000008999999999,0.09997772,7.1932992e-05
12.100009,0.09997772,7.1961168e-05
12.200009999999999,0.09997772,7.2055112e-05
12.300009999999999,0.09997772,7.2092688e-05
12.40001,0.09997772,7.2064512e-05
12.500010999999999,0.09997772,7.2083296e-05
12.600011,0.09997772,7.203632e-05
12.700011,0.09997772,7.219603199999999e-05
12.800011999999999,0.09997772,7.224299999999999e-05
12.900012,0.09997772,7.203632e-05
13.000013,0.09997772,7.2139664e-05
13.100012999999999,0.09997772,7.2167848e-05
13.200013,0.09997772,7.2214816e-05
13.300014,0.09997772,7.2280584e-05
13.400013999999999,0.09997772,7.217724e-05
13.500014,0.09997772,7.2412104e-05
13.600014999999999,0.09997772,7.2327552e-05
13.700014999999999,0.09997772,7.2336952e-05
13.800016,0.09997772,7.2477864e-05
13.900015999999999,0.09997772,7.2318152e-05
14.000015999999999,0.09997772,7.250604e-05
14.100017,0.09997772,7.2346344e-05
14.200016999999999,0.09997772,7.2628168e-05
14.300016999999999,0.09997772,7.251544e-05
14.400018,0.09997772,7.251544e-05
14.500017999999999,0.09997772,7.2562408e-05
14.600019,0.09997772,7.25718e-05
14.700019,0.09997772,7.2628168e-05
14.800018999999999,0.09997772,7.2562408e-05
14.90002,0.09997772,7.2543624e-05
15.00002,0.09997772,7.2628168e-05
15.100019999999999,0.09997772,7.2628168e-05
15.200021,0.09997772,7.250604e-05
15.300021,0.09997772,7.272212e-05
15.400022,0.09997772,7.25812e-05
15.500022,0.09997772,7.2693936e-05
15.600022,0.09997772,7.2665752e-05
15.700023,0.09997772,7.2740904e-05
15.800023,0.09997772,7.272212e-05
15.900023,0.09997772,7.2599992e-05
16.000024,0.09997772,7.265636e-05
16.100023999999998,0.09997772,7.2834848e-05
16.200025,0.09997772,7.2759696e-05
16.300024999999998,0.09997772,7.2684536e-05
16.400025,0.09997772,7.2693936e-05
16.500026,0.09997772,7.302273599999999e-05
16.600026,0.09997772,7.2938192e-05
16.700025999999998,0.09997772,7.2825456e-05
16.800026,0.09997772,7.2891216e-05
16.900028,0.09997772,7.297576799999999e-05
17.000028,0.09997772,7.284424e-05
17.100028,0.09997772,7.29194e-05
17.200028,0.09997772,7.3032128e-05
17.300027999999998,0.09997772,7.2938192e-05
17.400029999999997,0.09997772,7.2947584e-05
17.50003,0.09997772,7.2966368e-05
17.60003,0.09997772,7.2966368e-05
17.700029999999998,0.09997772,7.3079104e-05
17.80003,0.09997772,7.3013344e-05
17.900029999999997,0.09997772,7.305092799999999e-05
18.000032,0.09997772,7.3210624e-05
18.100032,0.09997772,7.3116688e-05
18.200032,0.09997772,7.3088496e-05
18.300031999999998,0.09997772,7.3173048e-05
18.400032,0.09997772,7.3135472e-05
18.500034,0.09997772,7.3229416e-05
18.600034,0.09997772,7.3097888e-05
18.700034,0.09997772,7.2966368e-05
18.800034,0.09997772,7.3032128e-05
18.900033999999998,0.09997772,7.3107288e-05
19.000035999999998,0.09997772,7.319184e-05
19.100036,0.09997772,7.3135472e-05
19.200036,0.09997772,7.3295176e-05
19.300036,0.09997772,7.3295176e-05
19.400036,0.09997772,7.319184e-05
19.500035999999998,0.09997772,7.3417304e-05
19.600037999999998,0.09997772,7.3248208e-05
19.700038,0.09997772,7.338911999999999e-05
19.800038,0.09997772,7.338911999999999e-05
19.900038,0.09997772,7.3360936e-05
20.000038,0.09997772,7.3407912e-05
