Applied time(s),Measured Current(A)
0.0,3.213627e-05
0.999999,3.5738567999999996e-05
1.9999989999999999,3.7634512e-05
2.999999,3.8836483999999996e-05
3.999999,3.9869872e-05
4.999999,4.0809308e-05
5.999999,4.1495104e-05
6.999999,4.1955428e-05
7.999999,4.16736e-05
8.999998999999999,4.1636015999999996e-05
9.999998999999999,4.173936e-05
10.999998999999999,4.1720568e-05
11.999998999999999,4.1861484e-05
12.999998999999999,4.1908456e-05
13.999998999999999,4.1955428e-05
14.999998999999999,4.2096344e-05
15.999998999999999,4.2152712e-05
16.999997999999998,4.2086947999999996e-05
17.999997999999998,4.2190288e-05
18.999997999999998,4.2143316e-05
19.999997999999998,4.2002404e-05
20.999997999999998,4.1758143999999996e-05
21.999997999999998,4.1626624e-05
22.999997999999998,4.1513892e-05
23.999997999999998,4.1438736e-05
24.999997999999998,4.146692e-05
25.999997999999998,4.1542076e-05
26.999997999999998,4.1626624e-05
27.999997999999998,4.153268e-05
28.999997999999998,4.1410556e-05
29.999997999999998,4.129782e-05
30.999997999999998,4.1147512e-05
31.999997999999998,4.119448e-05
32.999998,4.1109932e-05
33.999995999999996,4.093144e-05
34.999995999999996,4.0771732e-05
35.999995999999996,4.04899e-05
36.999995999999996,4.0442928e-05
37.999995999999996,4.0255039999999996e-05
38.999995999999996,4.0161096e-05
39.999995999999996,4.008594e-05
40.999995999999996,4.0104731999999997e-05
41.999995999999996,4.0123516e-05
42.999995999999996,3.9945024e-05
43.999995999999996,3.9898052e-05
44.999995999999996,3.9869872e-05
45.999995999999996,3.9804112e-05
46.999995999999996,3.9635008e-05
47.999995999999996,3.9588036e-05
48.999995999999996,3.9541068e-05
49.999995999999996,3.9653799999999996e-05
50.999995999999996,3.9569248e-05
51.999995999999996,3.9390756e-05
52.999995999999996,3.9306204e-05
53.999995999999996,3.9343784e-05
54.999995999999996,3.9447123999999996e-05
55.999995999999996,3.9456516e-05
56.999995999999996,3.9259232e-05
57.999995999999996,3.935318e-05
58.999995999999996,3.9259232e-05
