Applied time(s),Measured Current(A)
0.0,9.2237736e-05
0.999999,9.1763744e-05
1.9999989999999999,9.1858544e-05
2.999999,9.202762399999999e-05
3.999999,9.1971256e-05
4.999999,9.187732e-05
5.999999,9.1820952e-05
6.999999,9.179276e-05
7.999999,9.1708216e-05
8.999998999999999,9.1651848e-05
9.999998999999999,9.160487999999999e-05
10.999998999999999,9.1548512e-05
11.999998999999999,9.1520328e-05
12.999998999999999,9.146396e-05
13.999998999999999,9.1435776e-05
14.999998999999999,9.1370016e-05
15.999998999999999,9.133244e-05
16.999997999999998,9.1304256e-05
17.999997999999998,9.1276072e-05
18.999997999999998,9.1247888e-05
19.999997999999998,9.1172736e-05
20.999997999999998,9.1163344e-05
21.999997999999998,9.1144552e-05
22.999997999999998,9.1078792e-05
23.999997999999998,9.1050608e-05
24.999997999999998,9.102243199999999e-05
25.999997999999998,9.0984848e-05
26.999997999999998,9.0956664e-05
27.999997999999998,9.0909696e-05
28.999997999999998,9.0909696e-05
29.999997999999998,9.0834536e-05
30.999997999999998,9.0778168e-05
31.999997999999998,9.0787568e-05
32.999998,9.0740592e-05
33.999995999999996,9.0693624e-05
34.999995999999996,9.0712408e-05
35.999995999999996,9.065604e-05
36.999995999999996,9.0646648e-05
37.999995999999996,9.0618464e-05
38.999995999999996,9.059028e-05
39.999995999999996,9.059028e-05
40.999995999999996,9.0562104e-05
41.999995999999996,9.0533912e-05
42.999995999999996,9.052452e-05
43.999995999999996,9.0496344e-05
44.999995999999996,9.045875999999999e-05
45.999995999999996,9.0486944e-05
46.999995999999996,9.0449368e-05
47.999995999999996,9.0430584e-05
48.999995999999996,9.0439976e-05
49.999995999999996,9.0402392e-05
50.999995999999996,9.0355416e-05
51.999995999999996,9.0364816e-05
52.999995999999996,9.0364816e-05
53.999995999999996,9.0346024e-05
54.999995999999996,9.0299056e-05
55.999995999999996,9.0299056e-05
56.999995999999996,9.0270872e-05
57.999995999999996,9.0280264e-05
58.999995999999996,9.026148e-05
