Applied time(s),Measured Current(A)
0.0,5.8584708e-05
0.999999,5.678356e-05
1.9999989999999999,5.6499168e-05
2.999999,5.655434e-05
3.999999,5.6601311999999996e-05
4.999999,5.6704652e-05
5.999999,5.6685859999999996e-05
6.999999,5.6883144e-05
7.999999,5.6911328e-05
8.999998999999999,5.689254e-05
9.999998999999999,5.689254e-05
10.999998999999999,5.6930115999999996e-05
11.999998999999999,5.69583e-05
12.999998999999999,5.6901932e-05
13.999998999999999,5.7155584e-05
14.999998999999999,5.7456204e-05
15.999998999999999,5.7719248e-05
16.999997999999998,5.7916528e-05
17.999997999999998,5.8179572e-05
18.999997999999998,5.833928e-05
19.999997999999998,5.86399e-05
20.999997999999998,5.8790208e-05
21.999997999999998,5.8978096e-05
22.999997999999998,5.9165984e-05
23.999997999999998,5.941024e-05
24.999997999999998,5.954176e-05
25.999997999999998,5.974844e-05
26.999997999999998,5.9926932e-05
27.999997999999998,6.011482e-05
28.999997999999998,6.0255736e-05
29.999997999999998,6.0424835999999996e-05
30.999997999999998,6.0565752e-05
31.999997999999998,6.0706668e-05
32.999998,6.0856979999999995e-05
33.999995999999996,6.1073048e-05
34.999995999999996,6.1148208e-05
35.999995999999996,6.133609599999999e-05
36.999995999999996,6.1430036e-05
37.999995999999996,6.1561556e-05
38.999995999999996,6.1674288e-05
39.999995999999996,6.1815212e-05
40.999995999999996,6.1946732e-05
41.999995999999996,6.2021884e-05
42.999995999999996,6.2115832e-05
43.999995999999996,6.2209772e-05
44.999995999999996,6.2313112e-05
45.999995999999996,6.2397664e-05
46.999995999999996,6.2510392e-05
47.999995999999996,6.263252e-05
48.999995999999996,6.2698288e-05
49.999995999999996,6.2792228e-05
50.999995999999996,6.2933148e-05
51.999995999999996,6.2998908e-05
52.999995999999996,6.3064668e-05
53.999995999999996,6.313982e-05
54.999995999999996,6.3196188e-05
55.999995999999996,6.3290136e-05
56.999995999999996,6.3365288e-05
57.999995999999996,6.3393468e-05
58.999995999999996,6.3515596e-05
