Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,3.79189e-06
0.1,0.09997772,2.3699309999999998e-06
0.19999899999999998,0.09997772,1.990742e-06
0.3,0.09997772,1.474922e-06
0.399999,0.09997772,1.362189e-06
0.49999899999999997,0.09997772,1.25885e-06
0.6,0.09997772,1.182756e-06
0.7,0.09997772,1.1076e-06
0.7999999999999999,0.09997772,1.081296e-06
0.8999999999999999,0.09997772,1.039491e-06
1.0,0.09997772,1.009711e-06
1.0999999999999999,0.09997772,9.85191e-07
1.2,0.09997772,9.64148e-07
1.3,0.09997772,9.45923e-07
1.4,0.09997772,9.29107e-07
1.5,0.09997772,9.13136e-07
1.5999999999999999,0.09997772,8.994199999999999e-07
1.7,0.09997772,8.8702e-07
1.7999999999999998,0.09997772,8.75183e-07
1.9,0.09997772,8.64943e-07
2.0,0.09997772,8.526359999999999e-07
2.1,0.09997772,8.43805e-07
2.1999999999999997,0.09997772,8.345049999999999e-07
2.2999989999999997,0.09997772,8.2652e-07
2.3999989999999998,0.09997772,8.18816e-07
2.499999,0.09997772,8.10737e-07
2.599999,0.09997772,8.03128e-07
2.699999,0.09997772,7.96082e-07
2.7999989999999997,0.09997772,7.89881e-07
2.8999989999999998,0.09997772,7.83117e-07
2.999999,0.09997772,7.77199e-07
3.099999,0.09997772,7.70435e-07
3.199999,0.09997772,7.65738e-07
3.299998,0.09997772,7.60007e-07
3.3999979999999996,0.09997772,7.5531e-07
3.4999979999999997,0.09997772,7.50237e-07
3.599998,0.09997772,7.44882e-07
3.699998,0.09997772,7.41406e-07
3.799998,0.09997772,7.37461e-07
3.8999979999999996,0.09997772,7.322e-07
3.9999979999999997,0.09997772,7.26939e-07
4.099998,0.09997772,7.23651e-07
4.199998,0.09997772,7.19048e-07
4.2999979999999995,0.09997772,7.14726e-07
4.399998,0.09997772,7.11814e-07
4.499998,0.09997772,7.079619999999999e-07
4.599997,0.09997772,7.0505e-07
4.699997,0.09997772,7.00635e-07
4.799996999999999,0.09997772,6.98004e-07
4.899997,0.09997772,6.9434e-07
4.999997,0.09997772,6.90864e-07
5.099997,0.09997772,6.87576e-07
5.199997,0.09997772,6.848519999999999e-07
5.299996999999999,0.09997772,6.82221e-07
5.399997,0.09997772,6.79309e-07
5.499997,0.09997772,6.76397e-07
5.599996,0.09997772,6.72733e-07
5.699996,0.09997772,6.71136e-07
5.799996,0.09997772,6.67754e-07
5.899996,0.09997772,6.65124e-07
5.999995999999999,0.09997772,6.62681e-07
6.099996,0.09997772,6.59863e-07
6.199996,0.09997772,6.57326e-07
6.299996,0.09997772,6.5479e-07
6.399996,0.09997772,6.52441e-07
6.499995999999999,0.09997772,6.500929999999999e-07
6.599995,0.09997772,6.4812e-07
6.6999949999999995,0.09997772,6.46429e-07
6.799995,0.09997772,6.43704e-07
6.899995,0.09997772,6.41826e-07
6.999994999999999,0.09997772,6.39947e-07
7.099995,0.09997772,6.36847e-07
7.1999949999999995,0.09997772,6.352489999999999e-07
7.299995,0.09997772,6.34122e-07
7.399995,0.09997772,6.31304e-07
7.499994999999999,0.09997772,6.29707e-07
7.599994,0.09997772,6.28579e-07
7.699993999999999,0.09997772,6.25479e-07
7.799994,0.09997772,6.24728e-07
7.8999939999999995,0.09997772,6.22661e-07
7.999994,0.09997772,6.20406e-07
8.099993999999999,0.09997772,6.18339e-07
8.199994,0.09997772,6.17118e-07
8.299995,0.09997772,6.14864e-07
8.399994999999999,0.09997772,6.142059999999999e-07
8.499996,0.09997772,6.12045e-07
8.599995999999999,0.09997772,6.10824e-07
8.699995999999999,0.09997772,6.09227e-07
8.799997,0.09997772,6.07066e-07
8.899996999999999,0.09997772,6.05469e-07
8.999998,0.09997772,6.03778e-07
9.099998,0.09997772,6.02463e-07
9.199997999999999,0.09997772,6.01899e-07
9.299999,0.09997772,5.99645e-07
9.399999,0.09997772,5.97578e-07
9.499998999999999,0.09997772,5.964509999999999e-07
9.6,0.09997772,5.951349999999999e-07
9.7,0.09997772,5.92975e-07
9.800001,0.09997772,5.92975e-07
9.900001,0.09997772,5.91096e-07
10.000001,0.09997772,5.89687e-07
10.100002,0.09997772,5.87526e-07
10.200002,0.09997772,5.87056e-07
10.300002,0.09997772,5.85929e-07
10.400003,0.09997772,5.844259999999999e-07
10.500003,0.09997772,5.83392e-07
10.600004,0.09997772,5.82171e-07
10.700004,0.09997772,5.814189999999999e-07
10.800004,0.09997772,5.79353e-07
10.900005,0.09997772,5.77662e-07
11.000005,0.09997772,5.77098e-07
11.100005,0.09997772,5.76346e-07
11.200006,0.09997772,5.7428e-07
11.300006,0.09997772,5.72495e-07
11.400006999999999,0.09997772,5.71274e-07
11.500007,0.09997772,5.71367e-07
11.600007,0.09997772,5.69864e-07
11.700007999999999,0.09997772,5.69301e-07
11.800008,0.09997772,5.67328e-07
11.900008,0.09997772,5.66576e-07
12.000008999999999,0.09997772,5.65073e-07
12.100009,0.09997772,5.64885e-07
12.200009999999999,0.09997772,5.63852e-07
12.300009999999999,0.09997772,5.62349e-07
12.40001,0.09997772,5.61503e-07
12.500010999999999,0.09997772,5.607519999999999e-07
12.600011,0.09997772,5.58873e-07
12.700011,0.09997772,5.579329999999999e-07
12.800011999999999,0.09997772,5.57276e-07
12.900012,0.09997772,5.55961e-07
13.000013,0.09997772,5.55491e-07
13.100012999999999,0.09997772,5.538e-07
13.200013,0.09997772,5.538939999999999e-07
13.300014,0.09997772,5.53424e-07
13.400013999999999,0.09997772,5.51639e-07
13.500014,0.09997772,5.5023e-07
13.600014999999999,0.09997772,5.49854e-07
13.700014999999999,0.09997772,5.50794e-07
13.800016,0.09997772,5.47412e-07
13.900015999999999,0.09997772,5.46754e-07
14.000015999999999,0.09997772,5.45533e-07
14.100017,0.09997772,5.45627e-07
14.200016999999999,0.09997772,5.44124e-07
14.300016999999999,0.09997772,5.42996e-07
14.400018,0.09997772,5.43372e-07
14.500017999999999,0.09997772,5.418689999999999e-07
14.600019,0.09997772,5.41024e-07
14.700019,0.09997772,5.40178e-07
14.800018999999999,0.09997772,5.39051e-07
14.90002,0.09997772,5.39426e-07
15.00002,0.09997772,5.38393e-07
15.100019999999999,0.09997772,5.36702e-07
15.200021,0.09997772,5.36326e-07
15.300021,0.09997772,5.348229999999999e-07
15.400022,0.09997772,5.350109999999999e-07
15.500022,0.09997772,5.344469999999999e-07
15.600022,0.09997772,5.33414e-07
15.700023,0.09997772,5.32944e-07
15.800023,0.09997772,5.31911e-07
15.900023,0.09997772,5.31535e-07
16.000024,0.09997772,5.30502e-07
16.100023999999998,0.09997772,5.300319999999999e-07
16.200025,0.09997772,5.28341e-07
16.300024999999998,0.09997772,5.28435e-07
16.400025,0.09997772,5.27496e-07
16.500026,0.09997772,5.26556e-07
16.600026,0.09997772,5.26086e-07
16.700025999999998,0.09997772,5.25335e-07
16.800026,0.09997772,5.23926e-07
16.900028,0.09997772,5.24865e-07
17.000028,0.09997772,5.233619999999999e-07
17.100028,0.09997772,5.22423e-07
17.200028,0.09997772,5.21953e-07
17.300027999999998,0.09997772,5.20919e-07
17.400029999999997,0.09997772,5.21013e-07
17.50003,0.09997772,5.19041e-07
17.60003,0.09997772,5.1951e-07
17.700029999999998,0.09997772,5.1951e-07
17.80003,0.09997772,5.19041e-07
17.900029999999997,0.09997772,5.17444e-07
18.000032,0.09997772,5.16598e-07
18.100032,0.09997772,5.1688e-07
18.200032,0.09997772,5.15659e-07
18.300031999999998,0.09997772,5.15283e-07
18.400032,0.09997772,5.14249e-07
18.500034,0.09997772,5.13216e-07
18.600034,0.09997772,5.13404e-07
18.700034,0.09997772,5.13498e-07
18.800034,0.09997772,5.12371e-07
18.900033999999998,0.09997772,5.11055e-07
19.000035999999998,0.09997772,5.111489999999999e-07
19.100036,0.09997772,5.113369999999999e-07
19.200036,0.09997772,5.0974e-07
19.300036,0.09997772,5.10398e-07
19.400036,0.09997772,5.08801e-07
