Applied time(s),Measured Current(A)
0.0,2.84391e-07
9.999998999999999,-9.4797264e-08
19.999997999999998,2.84391e-07
29.999997999999998,3.7577636000000004e-08
39.999995999999996,-7.515527200000001e-08
49.999995999999996,3.7577636000000004e-08
59.999995999999996,1.290791e-06
69.99999199999999,1.234425e-06
79.99999199999999,1.230667e-06
89.99999199999999,1.298307e-06
99.99999199999999,1.243819e-06
110.0,1.193089e-06
120.0,1.274821e-06
130.0,1.313338e-06
140.0,1.280457e-06
150.0,1.1573909999999999e-06
160.0,1.232546e-06
170.0,1.287034e-06
180.0,1.1780579999999999e-06
190.0,1.290791e-06
200.0,1.1451779999999999e-06
210.0,1.3490369999999999e-06
220.0,1.205302e-06
230.0,1.316156e-06
240.0,1.20906e-06
250.0,1.304883e-06
260.0,1.286094e-06
270.0,1.333066e-06
280.0,1.2287879999999999e-06
290.0,1.32649e-06
300.0,1.17524e-06
310.0,1.406343e-06
320.0,1.277639e-06
330.0,1.3856749999999999e-06
340.0,1.344339e-06
350.0,1.193089e-06
360.0,1.256971e-06
370.0,1.291731e-06
380.0,1.256032e-06
390.0,1.334006e-06
400.0,1.361249e-06
410.0,1.191211e-06
420.0,1.22597e-06
430.0,1.280457e-06
440.0,1.31052e-06
450.0,1.280457e-06
460.0,1.39319e-06
470.0,1.265426e-06
480.0,1.177119e-06
490.0,1.257911e-06
500.0,1.263548e-06
510.0,1.320853e-06
520.0,1.281397e-06
530.0,1.271063e-06
540.0,1.283276e-06
550.0,1.268245e-06
560.0,1.232546e-06
570.0,1.344339e-06
580.0,1.299246e-06
590.0,1.335884e-06
600.0,1.288912e-06
610.0,1.37722e-06
620.0,1.261669e-06
630.0,1.282336e-06
640.0,1.321793e-06
650.0,1.349976e-06
660.0,1.3227319999999999e-06
670.0,1.2898519999999999e-06
680.0,1.193089e-06
690.0,1.220333e-06
700.0,1.318035e-06
710.0,1.265426e-06
720.0,1.329308e-06
730.0,1.256032e-06
740.0,1.325551e-06
750.0,1.200605e-06
760.0,1.341521e-06
770.0,1.092569e-06
780.0,1.212818e-06
790.0,1.291731e-06
800.0,1.162088e-06
810.0,1.3697039999999999e-06
820.0,1.25979e-06
830.0,1.251335e-06
840.0,1.221273e-06
850.0,1.136723e-06
860.0,1.299246e-06
870.0,1.272003e-06
880.0,1.17524e-06
890.0,1.364068e-06
900.0,1.1940289999999999e-06
910.0,1.408221e-06
920.0,1.274821e-06
930.0,1.187453e-06
940.0,1.290791e-06
950.0,1.2410009999999999e-06
960.0,1.295489e-06
970.0,1.147996e-06
980.0,1.256032e-06
990.0,1.22597e-06
1000.0,1.201544e-06
1010.0,1.3020649999999999e-06
1020.0,1.199666e-06
1030.0,1.17618e-06
1040.0,1.255093e-06
1050.0,1.396948e-06
1060.0,1.329308e-06
1070.0,1.116055e-06
1080.0,1.25979e-06
1090.0,1.264487e-06
1100.0,1.291731e-06
1110.0,1.1940289999999999e-06
1120.0,1.378159e-06
1130.0,1.332127e-06
1140.0,1.299246e-06
1150.0,1.212818e-06
1160.0,1.257911e-06
1170.0,1.352794e-06
1180.0,1.247577e-06
1190.0,1.380978e-06
1200.0,1.31052e-06
1210.0,1.313338e-06
1220.0,1.186513e-06
1230.0,1.296428e-06
1240.0,1.342461e-06
1250.0,1.164906e-06
1260.0,1.338703e-06
1270.0,1.350916e-06
1280.0,1.298307e-06
1290.0,1.234425e-06
1300.0,1.122631e-06
1310.0,1.368765e-06
1320.0,1.189332e-06
1330.0,1.278579e-06
1340.0,1.151754e-06
1350.0,1.402585e-06
1360.0,1.251335e-06
1370.0,1.339642e-06
1380.0,1.321793e-06
1390.0,1.244759e-06
1400.0,1.362189e-06
1410.0,1.262608e-06
1420.0,1.234425e-06
1430.0,1.224091e-06
1440.0,1.3020649999999999e-06
1450.0,1.243819e-06
1460.0,1.400706e-06
1470.0,1.323672e-06
1480.0,1.251335e-06
1490.0,1.246638e-06
1500.0,1.262608e-06
1510.0,1.366886e-06
1520.0,1.185574e-06
1530.0,1.422313e-06
1540.0,1.270124e-06
1550.0,1.212818e-06
1560.0,1.3020649999999999e-06
1570.0,1.255093e-06
1580.0,1.272942e-06
1590.0,1.316156e-06
1600.0,1.281397e-06
1610.0,1.361249e-06
1620.0,1.205302e-06
1630.0,1.368765e-06
1640.0,1.223152e-06
1650.0,1.373462e-06
1660.0,1.407282e-06
1670.0,1.238183e-06
1680.0,1.308641e-06
1690.0,1.265426e-06
1700.0,1.337763e-06
1710.0,1.212818e-06
1720.0,1.270124e-06
1730.0,1.286094e-06
1740.0,1.218454e-06
1750.0,1.219394e-06
1760.0,1.3001859999999999e-06
1770.0,1.272003e-06
1780.0,1.149875e-06
1790.0,1.294549e-06
1800.0,1.294549e-06
1810.0,1.245698e-06
1820.0,1.296428e-06
1830.0,1.262608e-06
1840.0,1.256032e-06
1850.0,1.136723e-06
1860.0,1.339642e-06
1870.0,1.2287879999999999e-06
1880.0,1.211878e-06
1890.0,1.311459e-06
1900.0,1.165846e-06
1910.0,1.137662e-06
1920.0,1.235364e-06
1930.0,1.256032e-06
1940.0,1.2391219999999999e-06
1950.0,1.334006e-06
1960.0,1.231607e-06
1970.0,1.3227319999999999e-06
1980.0,1.331187e-06
1990.0,1.31052e-06
