Applied time(s),Measured Current(A)
0.0,7.8112944e-05
0.999999,7.5837816e-05
1.9999989999999999,7.479504e-05
2.999999,7.4225224e-05
3.999999,7.372732e-05
4.999999,7.3360936e-05
5.999999,7.297576799999999e-05
6.999999,7.2675144e-05
7.999999,7.2412104e-05
8.999998999999999,7.2158456e-05
9.999998999999999,7.1989352e-05
10.999998999999999,7.1848432e-05
11.999998999999999,7.1679336e-05
12.999998999999999,7.1547816e-05
13.999998999999999,7.1482056e-05
14.999998999999999,7.140690399999999e-05
15.999998999999999,7.1322344e-05
16.999997999999998,7.128477599999999e-05
17.999997999999998,7.1219016e-05
18.999997999999998,7.1209624e-05
19.999997999999998,7.116264799999999e-05
20.999997999999998,7.117204e-05
21.999997999999998,7.1181432e-05
22.999997999999998,7.1209624e-05
23.999997999999998,7.1190824e-05
24.999997999999998,7.1200216e-05
25.999997999999998,7.1219016e-05
26.999997999999998,7.1219016e-05
27.999997999999998,7.1275384e-05
28.999997999999998,7.1322344e-05
29.999997999999998,7.1350536e-05
30.999997999999998,7.1425688e-05
31.999997999999998,7.144448e-05
32.999998,7.1491448e-05
33.999995999999996,7.1529024e-05
34.999995999999996,7.1651152e-05
35.999995999999996,7.1679336e-05
36.999995999999996,7.1698128e-05
37.999995999999996,7.177328e-05
38.999995999999996,7.1792064e-05
39.999995999999996,7.183904e-05
40.999995999999996,7.1923592e-05
41.999995999999996,7.1998752e-05
42.999995999999996,7.204572e-05
43.999995999999996,7.2130272e-05
44.999995999999996,7.2186632e-05
45.999995999999996,7.2214816e-05
46.999995999999996,7.230876e-05
47.999995999999996,7.230876e-05
48.999995999999996,7.2421496e-05
49.999995999999996,7.2477864e-05
50.999995999999996,7.250604e-05
51.999995999999996,7.2599992e-05
52.999995999999996,7.2665752e-05
53.999995999999996,7.272212e-05
54.999995999999996,7.2769088e-05
55.999995999999996,7.285363999999999e-05
56.999995999999996,7.290060799999999e-05
57.999995999999996,7.298516e-05
58.999995999999996,7.302273599999999e-05
