Applied time(s),Measured Current(A)
0.0,8.730828e-05
0.999999,8.721348e-05
1.9999989999999999,8.6929088e-05
2.999999,8.6522504e-05
3.999999,8.6409768e-05
4.999999,8.6315824e-05
5.999999,8.6315824e-05
6.999999,8.6278248e-05
7.999999,8.6203096e-05
8.999998999999999,8.622188e-05
9.999998999999999,8.6193696e-05
10.999998999999999,8.6203096e-05
11.999998999999999,8.6193696e-05
12.999998999999999,8.6212488e-05
13.999998999999999,8.6250064e-05
14.999998999999999,8.6212488e-05
15.999998999999999,8.6240672e-05
16.999997999999998,8.628764e-05
17.999997999999998,8.6325224e-05
18.999997999999998,8.6325224e-05
19.999997999999998,8.63628e-05
20.999997999999998,8.6372192e-05
21.999997999999998,8.63628e-05
22.999997999999998,8.6409768e-05
23.999997999999998,8.641916e-05
24.999997999999998,8.6513112e-05
25.999997999999998,8.648492e-05
26.999997999999998,8.6513112e-05
27.999997999999998,8.6578872e-05
28.999997999999998,8.6625848e-05
29.999997999999998,8.663524e-05
30.999997999999998,8.6654024e-05
31.999997999999998,8.6701e-05
32.999998,8.6710392e-05
33.999995999999996,8.6757368e-05
34.999995999999996,8.676676e-05
35.999995999999996,8.683252e-05
36.999995999999996,8.6851304e-05
37.999995999999996,8.6860704e-05
38.999995999999996,8.689828e-05
39.999995999999996,8.6935856e-05
40.999995999999996,8.6954648e-05
41.999995999999996,8.7020408e-05
42.999995999999996,8.7020408e-05
43.999995999999996,8.7020408e-05
44.999995999999996,8.708616799999999e-05
45.999995999999996,8.7123744e-05
46.999995999999996,8.7114352e-05
47.999995999999996,8.717072e-05
48.999995999999996,8.7198896e-05
49.999995999999996,8.7264656e-05
50.999995999999996,8.723648e-05
51.999995999999996,8.728345599999999e-05
52.999995999999996,8.7339816e-05
53.999995999999996,8.7311632e-05
54.999995999999996,8.7386784e-05
55.999995999999996,8.743376e-05
56.999995999999996,8.7386784e-05
57.999995999999996,8.7461944e-05
58.999995999999996,8.7490128e-05
