Applied time(s),Measured Current(A)
0.0,3.5264584e-05
0.999999,3.735012e-05
1.9999989999999999,3.9151268e-05
2.999999,4.0010788e-05
3.999999,4.0621423999999996e-05
4.999999,4.1119328e-05
5.999999,4.1513892e-05
6.999999,4.193664e-05
7.999999,4.210574e-05
8.999998999999999,4.2199684e-05
9.999998999999999,4.2415752e-05
10.999998999999999,4.2735164e-05
11.999998999999999,4.3092151999999996e-05
12.999998999999999,4.3420955999999996e-05
13.999998999999999,4.3721576e-05
14.999998999999999,4.3956435999999997e-05
15.999998999999999,4.4172512e-05
16.999997999999998,4.4360396e-05
17.999997999999998,4.45295e-05
18.999997999999998,4.4614044e-05
19.999997999999998,4.4689203999999997e-05
20.999997999999998,4.472678e-05
21.999997999999998,4.4745568e-05
22.999997999999998,4.4642228e-05
23.999997999999998,4.4679808e-05
24.999997999999998,4.4745568e-05
25.999997999999998,4.483012e-05
26.999997999999998,4.483012e-05
27.999997999999998,4.4886488e-05
28.999997999999998,4.4952248e-05
29.999997999999998,4.4971032e-05
30.999997999999998,4.50274e-05
31.999997999999998,4.5111948e-05
32.999998,4.5158924e-05
33.999995999999996,4.5234076e-05
34.999995999999996,4.5337416e-05
35.999995999999996,4.532802e-05
36.999995999999996,4.5337416e-05
37.999995999999996,4.5299836e-05
38.999995999999996,4.5346812e-05
39.999995999999996,4.5393784e-05
40.999995999999996,4.5468936e-05
41.999995999999996,4.5506512e-05
42.999995999999996,4.5515912e-05
43.999995999999996,4.5553488e-05
44.999995999999996,4.560046e-05
45.999995999999996,4.5675616e-05
46.999995999999996,4.5685008e-05
47.999995999999996,4.579774e-05
48.999995999999996,4.5807136e-05
49.999995999999996,4.5854108e-05
50.999995999999996,4.590108e-05
51.999995999999996,4.5976236e-05
52.999995999999996,4.6023208e-05
53.999995999999996,4.6126544e-05
54.999995999999996,4.6135944e-05
55.999995999999996,4.617352e-05
56.999995999999996,4.623928e-05
57.999995999999996,4.6267464e-05
58.999995999999996,4.6295648e-05
