Applied time(s),Measured Current(A)
0.0,6.0101464e-05
0.999999,5.8205516e-05
1.9999989999999999,5.7731532e-05
2.999999,5.802926e-05
3.999999,5.7785008e-05
4.999999,5.7869556e-05
5.999999,5.7935316e-05
6.999999,5.7841376e-05
7.999999,5.79635e-05
8.999998999999999,5.7756824e-05
9.999998999999999,5.7672272e-05
10.999998999999999,5.7512568e-05
11.999998999999999,5.7418627999999996e-05
12.999998999999999,5.7324684e-05
13.999998999999999,5.7305892e-05
14.999998999999999,5.7230736e-05
15.999998999999999,5.7146188e-05
16.999997999999998,5.7108608e-05
17.999997999999998,5.7136791999999996e-05
18.999997999999998,5.7118004e-05
19.999997999999998,5.706164e-05
20.999997999999998,5.7042848e-05
21.999997999999998,5.702406e-05
22.999997999999998,5.7033456e-05
23.999997999999998,5.7080424e-05
24.999997999999998,5.7071032e-05
25.999997999999998,5.7042848e-05
26.999997999999998,5.702406e-05
27.999997999999998,5.7080424e-05
28.999997999999998,5.702406e-05
29.999997999999998,5.7118004e-05
30.999997999999998,5.7136791999999996e-05
31.999997999999998,5.7108608e-05
32.999998,5.7174368e-05
33.999995999999996,5.7221344e-05
34.999995999999996,5.7174368e-05
35.999995999999996,5.7315288e-05
36.999995999999996,5.7305892e-05
37.999995999999996,5.7343467999999997e-05
38.999995999999996,5.7324684e-05
39.999995999999996,5.7418627999999996e-05
40.999995999999996,5.7381047999999996e-05
41.999995999999996,5.7399836e-05
42.999995999999996,5.7418627999999996e-05
43.999995999999996,5.7484388e-05
44.999995999999996,5.749378e-05
45.999995999999996,5.7512568e-05
46.999995999999996,5.755954e-05
47.999995999999996,5.7550148e-05
48.999995999999996,5.759712e-05
49.999995999999996,5.7691064e-05
50.999995999999996,5.7653488e-05
51.999995999999996,5.7672272e-05
52.999995999999996,5.7756824e-05
53.999995999999996,5.7785008e-05
54.999995999999996,5.7785008e-05
55.999995999999996,5.77944e-05
56.999995999999996,5.7907136e-05
57.999995999999996,5.7916528e-05
58.999995999999996,5.79635e-05
