Applied time(s),Measured Current(A)
0.0,5.5077208e-05
0.999999,5.3844844e-05
1.9999989999999999,5.337086e-05
2.999999,5.3209928e-05
3.999999,5.3134776e-05
4.999999,5.3125379999999997e-05
5.999999,5.3012648e-05
6.999999,5.3022044e-05
7.999999,5.3003251999999997e-05
8.999998999999999,5.2759e-05
9.999998999999999,5.2561716e-05
10.999998999999999,5.2430196e-05
11.999998999999999,5.22517e-05
12.999998999999999,5.2101392e-05
13.999998999999999,5.1960472e-05
14.999998999999999,5.1828951999999997e-05
15.999998999999999,5.1753796e-05
16.999997999999998,5.1631668e-05
17.999997999999998,5.1556516e-05
18.999997999999998,5.148136e-05
19.999997999999998,5.1424992e-05
20.999997999999998,5.1471964e-05
21.999997999999998,5.1424992e-05
22.999997999999998,5.1462572e-05
23.999997999999998,5.144378e-05
24.999997999999998,5.1471964e-05
25.999997999999998,5.1518936e-05
26.999997999999998,5.1500147999999996e-05
27.999997999999998,5.1471964e-05
28.999997999999998,5.1500147999999996e-05
29.999997999999998,5.1612884e-05
30.999997999999998,5.1612884e-05
31.999997999999998,5.1688036e-05
32.999998,5.1763192e-05
33.999995999999996,5.178198e-05
34.999995999999996,5.1857136e-05
35.999995999999996,5.188532e-05
36.999995999999996,5.1979264e-05
37.999995999999996,5.2054416e-05
38.999995999999996,5.2073207999999997e-05
39.999995999999996,5.2157756e-05
40.999995999999996,5.2242308e-05
41.999995999999996,5.2308068e-05
42.999995999999996,5.2326856e-05
43.999995999999996,5.2411404e-05
44.999995999999996,5.2514744e-05
45.999995999999996,5.2552319999999996e-05
46.999995999999996,5.2674447999999996e-05
47.999995999999996,5.2749604e-05
48.999995999999996,5.2796575999999996e-05
49.999995999999996,5.2890524e-05
50.999995999999996,5.3040831999999996e-05
51.999995999999996,5.3106592e-05
52.999995999999996,5.3200536e-05
53.999995999999996,5.3275687999999996e-05
54.999995999999996,5.3379028e-05
55.999995999999996,5.3454184e-05
56.999995999999996,5.3519948e-05
57.999995999999996,5.3613891999999996e-05
58.999995999999996,5.3707836e-05
