Applied time(s),Measured Current(A)
0.0,3.2705054e-05
0.999999,3.7824108e-05
1.9999989999999999,3.9909648e-05
2.999999,4.1175692e-05
3.999999,4.1852092e-05
4.999999,4.2331208e-05
5.999999,4.2988816e-05
6.999999,4.3364588e-05
7.999999,4.3815524e-05
8.999998999999999,4.3608848e-05
9.999998999999999,4.4059776e-05
10.999998999999999,4.458586e-05
11.999998999999999,4.4623444e-05
12.999998999999999,4.4642228e-05
13.999998999999999,4.4567075999999997e-05
14.999998999999999,4.4388579999999996e-05
15.999998999999999,4.4379184e-05
16.999997999999998,4.472678e-05
17.999997999999998,4.4717383999999996e-05
18.999997999999998,4.4670412e-05
19.999997999999998,4.4304032e-05
20.999997999999998,4.4191296e-05
21.999997999999998,4.4247664e-05
22.999997999999998,4.4247664e-05
23.999997999999998,4.3994015999999996e-05
24.999997999999998,4.4003412e-05
25.999997999999998,4.4238271999999996e-05
26.999997999999998,4.4210088e-05
27.999997999999998,4.3947044e-05
28.999997999999998,4.3937652e-05
29.999997999999998,4.4012804e-05
30.999997999999998,4.4360396e-05
31.999997999999998,4.4360396e-05
32.999998,4.4228876e-05
33.999995999999996,4.4275848e-05
34.999995999999996,4.405038e-05
35.999995999999996,4.3937652e-05
36.999995999999996,4.3871887999999996e-05
37.999995999999996,4.3646424e-05
38.999995999999996,4.3777944e-05
39.999995999999996,4.3599448e-05
40.999995999999996,4.3684e-05
41.999995999999996,4.3702788e-05
42.999995999999996,4.3261252e-05
43.999995999999996,4.2960632e-05
44.999995999999996,4.3073364e-05
45.999995999999996,4.3327012e-05
46.999995999999996,4.3298827999999996e-05
47.999995999999996,4.304518e-05
48.999995999999996,4.3026392e-05
49.999995999999996,4.3063968e-05
50.999995999999996,4.3129728e-05
51.999995999999996,4.3411564e-05
52.999995999999996,4.3139124e-05
53.999995999999996,4.2988816e-05
54.999995999999996,4.2443936e-05
55.999995999999996,4.2697587999999996e-05
56.999995999999996,4.2829108e-05
57.999995999999996,4.2857292e-05
58.999995999999996,4.2594248e-05
