Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,5.4034436e-05
0.1,0.09997772,4.8157012e-05
0.19999899999999998,0.09997772,4.4839104e-05
0.3,0.09997772,4.1908456e-05
0.399999,0.09997772,3.9935632e-05
0.49999899999999997,0.09997772,3.8160088e-05
0.6,0.09997772,3.692942e-05
0.7,0.09997772,3.632818e-05
0.7999999999999999,0.09997772,3.6149684e-05
0.8999999999999999,0.09997772,3.5924216e-05
1.0,0.09997772,3.5914823999999996e-05
1.0999999999999999,0.09997772,3.54545e-05
1.2,0.09997772,3.490962e-05
1.3,0.09997772,3.4496267999999996e-05
1.4,0.09997772,3.4759312e-05
1.5,0.09997772,3.6046344e-05
1.5999999999999999,0.09997772,3.5661172e-05
1.7,0.09997772,3.4515056e-05
1.7999999999999998,0.09997772,3.4317772e-05
1.9,0.09997772,3.3303177999999996e-05
2.0,0.09997772,3.1781283999999996e-05
2.1,0.09997772,3.1292776e-05
2.1999999999999997,0.09997772,3.0841846e-05
2.2999989999999997,0.09997772,3.0466068e-05
2.3999989999999998,0.09997772,3.0184236e-05
2.499999,0.09997772,2.9695726e-05
2.599999,0.09997772,3.0569404e-05
2.699999,0.09997772,3.5369948e-05
2.7999989999999997,0.09997772,3.9503488e-05
2.8999989999999998,0.09997772,3.861102e-05
2.999999,0.09997772,3.3585012e-05
3.099999,0.09997772,3.1255196e-05
3.199999,0.09997772,3.0071502e-05
3.299998,0.09997772,2.9272978e-05
3.3999979999999996,0.09997772,2.842748e-05
3.4999979999999997,0.09997772,2.8004732e-05
3.599998,0.09997772,2.7469249999999998e-05
3.699998,0.09997772,2.7967154e-05
3.799998,0.09997772,3.0588193999999997e-05
3.8999979999999996,0.09997772,3.4120492e-05
3.9999979999999997,0.09997772,3.9343784e-05
4.099998,0.09997772,3.1490056e-05
4.199998,0.09997772,3.0099684e-05
4.2999979999999995,0.09997772,3.0813662e-05
4.399998,0.09997772,2.9827248e-05
4.499998,0.09997772,3.0400306e-05
4.599997,0.09997772,2.9235399999999998e-05
4.699997,0.09997772,3.5445104e-05
4.799996999999999,0.09997772,4.4811328e-05
4.899997,0.09997772,3.3415912e-05
4.999997,0.09997772,2.8662342e-05
5.099997,0.09997772,2.5693708e-05
5.199997,0.09997772,3.5078724e-05
5.299996999999999,0.09997772,3.4158068e-05
5.399997,0.09997772,2.5806442e-05
5.499997,0.09997772,2.5299141999999998e-05
5.599996,0.09997772,2.4641534e-05
5.699996,0.09997772,2.6097666e-05
5.799996,0.09997772,2.6933768e-05
5.899996,0.09997772,2.7967154e-05
5.999995999999999,0.09997772,2.8812651999999998e-05
6.099996,0.09997772,2.6078878e-05
6.199996,0.09997772,2.6511022e-05
6.299996,0.09997772,2.8145647999999998e-05
6.399996,0.09997772,2.619161e-05
6.499995999999999,0.09997772,2.1109236e-05
6.599995,0.09997772,1.9333694e-05
6.6999949999999995,0.09997772,1.9333694e-05
6.799995,0.09997772,1.9183382e-05
6.899995,0.09997772,1.9812808e-05
6.999994999999999,0.09997772,2.0808616e-05
7.099995,0.09997772,2.1766844e-05
7.1999949999999995,0.09997772,2.2734468e-05
7.299995,0.09997772,2.3063272e-05
7.399995,0.09997772,2.3241766e-05
7.499994999999999,0.09997772,2.3514204e-05
7.599994,0.09997772,2.3373288e-05
7.699993999999999,0.09997772,2.3373288e-05
7.799994,0.09997772,2.360815e-05
7.8999939999999995,0.09997772,2.3702092e-05
7.999994,0.09997772,2.4068476e-05
8.099993999999999,0.09997772,2.439728e-05
8.199994,0.09997772,2.4904578e-05
8.299995,0.09997772,2.5205198e-05
8.399994999999999,0.09997772,2.5139438e-05
8.499996,0.09997772,2.499852e-05
8.599995999999999,0.09997772,2.5045492e-05
8.699995999999999,0.09997772,2.4857606e-05
8.799997,0.09997772,2.4989128e-05
8.899996999999999,0.09997772,2.5130042e-05
8.999998,0.09997772,2.5374298e-05
9.099998,0.09997772,2.5468242e-05
9.199997999999999,0.09997772,2.5750073999999998e-05
9.299999,0.09997772,2.5834622e-05
9.399999,0.09997772,2.574068e-05
9.499998999999999,0.09997772,2.5712496e-05
9.6,0.09997772,2.5590368e-05
9.7,0.09997772,2.5364904e-05
9.800001,0.09997772,2.5505817999999998e-05
9.900001,0.09997772,2.5778258e-05
10.000001,0.09997772,2.5731286e-05
10.100002,0.09997772,2.5646735999999998e-05
10.200002,0.09997772,2.5712496e-05
10.300002,0.09997772,2.5787652e-05
10.400003,0.09997772,2.5759468e-05
10.500003,0.09997772,2.5609158e-05
10.600004,0.09997772,2.5703102e-05
10.700004,0.09997772,2.548703e-05
10.800004,0.09997772,2.5797046e-05
10.900005,0.09997772,2.5900384e-05
11.000005,0.09997772,2.5994328e-05
11.100005,0.09997772,2.5975539999999998e-05
11.200006,0.09997772,2.5984934e-05
11.300006,0.09997772,2.6154034e-05
11.400006999999999,0.09997772,2.6116456e-05
11.500007,0.09997772,2.6107062e-05
11.600007,0.09997772,2.6219794e-05
11.700007999999999,0.09997772,2.636071e-05
11.800008,0.09997772,2.6323132e-05
11.900008,0.09997772,2.6398287999999998e-05
12.000008999999999,0.09997772,2.6567388e-05
12.100009,0.09997772,2.6567388e-05
12.200009999999999,0.09997772,2.6651936e-05
12.300009999999999,0.09997772,2.6896192e-05
12.40001,0.09997772,2.7046501999999998e-05
12.500010999999999,0.09997772,2.7356518e-05
12.600011,0.09997772,3.0738504e-05
12.700011,0.09997772,3.1922201999999996e-05
12.800011999999999,0.09997772,3.0249996e-05
12.900012,0.09997772,2.8342929999999998e-05
13.000013,0.09997772,2.6604964e-05
13.100012999999999,0.09997772,2.9695726e-05
13.200013,0.09997772,3.0738504e-05
13.300014,0.09997772,3.0569404e-05
13.400013999999999,0.09997772,3.0644562e-05
13.500014,0.09997772,3.0954576e-05
13.600014999999999,0.09997772,2.9122666e-05
13.700014999999999,0.09997772,2.9517232e-05
13.800016,0.09997772,3.0080896e-05
13.900015999999999,0.09997772,4.3871887999999996e-05
14.000015999999999,0.09997772,3.8394948e-05
14.100017,0.09997772,2.993998e-05
14.200016999999999,0.09997772,2.5421269999999998e-05
14.300016999999999,0.09997772,3.2063118e-05
14.400018,0.09997772,3.4270804e-05
14.500017999999999,0.09997772,4.331762e-05
14.600019,0.09997772,3.0606983999999996e-05
14.700019,0.09997772,2.5665524e-05
14.800018999999999,0.09997772,3.8225848e-05
14.90002,0.09997772,3.3951392e-05
15.00002,0.09997772,5.3238112e-05
15.100019999999999,0.09997772,4.4040988e-05
15.200021,0.09997772,3.1790678e-05
15.300021,0.09997772,2.3194794e-05
15.400022,0.09997772,2.0291921999999998e-05
15.500022,0.09997772,2.2659314e-05
15.600022,0.09997772,5.1406204e-05
15.700023,0.09997772,5.1293471999999996e-05
15.800023,0.09997772,3.7013972e-05
15.900023,0.09997772,2.2443244e-05
16.000024,0.09997772,1.3302482e-05
16.100023999999998,0.09997772,1.4326473e-05
16.200025,0.09997772,2.1982916e-05
16.300024999999998,0.09997772,1.715419e-05
16.400025,0.09997772,1.6487186999999998e-05
16.500026,0.09997772,1.7370261999999998e-05
16.600026,0.09997772,1.858214e-05
16.700025999999998,0.09997772,1.8704268e-05
16.800026,0.09997772,1.9784624e-05
16.900028,0.09997772,2.1945338e-05
17.000028,0.09997772,2.2208382e-05
17.100028,0.09997772,2.701832e-05
17.200028,0.09997772,2.4115448e-05
17.300027999999998,0.09997772,2.1917153999999998e-05
17.400029999999997,0.09997772,2.3025696e-05
17.50003,0.09997772,2.3711488e-05
17.60003,0.09997772,2.5430664e-05
17.700029999999998,0.09997772,2.5806442e-05
17.80003,0.09997772,2.4820028e-05
17.900029999999997,0.09997772,2.4190602e-05
18.000032,0.09997772,2.5317931999999998e-05
18.100032,0.09997772,2.9160244e-05
18.200032,0.09997772,2.684922e-05
18.300031999999998,0.09997772,2.5919174e-05
18.400032,0.09997772,2.6154034e-05
18.500034,0.09997772,2.5665524e-05
18.600034,0.09997772,2.6116456e-05
18.700034,0.09997772,2.6595572e-05
18.800034,0.09997772,2.6783458e-05
18.900033999999998,0.09997772,2.770411e-05
19.000035999999998,0.09997772,2.930116e-05
19.100036,0.09997772,2.8859624e-05
19.200036,0.09997772,2.7882604e-05
19.300036,0.09997772,2.7300152e-05
19.400036,0.09997772,2.740349e-05
19.500035999999998,0.09997772,2.740349e-05
19.600037999999998,0.09997772,2.7375306e-05
19.700038,0.09997772,2.7572587999999998e-05
19.800038,0.09997772,2.7657138e-05
19.900038,0.09997772,2.7760478e-05
20.000038,0.09997772,2.7845028e-05
