Applied time(s),Measured Current(A)
0.0,6.8064432e-05
0.999999,6.4936124e-05
1.9999989999999999,6.2850588e-05
2.999999,6.1495796e-05
3.999999,6.0161792e-05
4.999999,5.8855968e-05
5.999999,5.7672272e-05
6.999999,5.6488576e-05
7.999999,5.5389431999999996e-05
8.999998999999999,5.4393624e-05
9.999998999999999,5.352934e-05
10.999998999999999,5.2740208e-05
11.999998999999999,5.2054416e-05
12.999998999999999,5.1556516e-05
13.999998999999999,5.1058612e-05
14.999998999999999,5.0720411999999996e-05
15.999998999999999,5.0570103999999996e-05
16.999997999999998,5.0466764e-05
17.999997999999998,5.050434e-05
18.999997999999998,5.0579496e-05
19.999997999999998,5.07392e-05
20.999997999999998,5.0823752e-05
21.999997999999998,5.1096188e-05
22.999997999999998,5.128408e-05
23.999997999999998,5.1537724e-05
24.999997999999998,5.1791376e-05
25.999997999999998,5.1969868e-05
26.999997999999998,5.2242308e-05
27.999997999999998,5.2448984e-05
28.999997999999998,5.272142e-05
29.999997999999998,5.29281e-05
30.999997999999998,5.3153564e-05
31.999997999999998,5.336024e-05
32.999998,5.3566916e-05
33.999995999999996,5.3811172e-05
34.999995999999996,5.3980272e-05
35.999995999999996,5.4224524e-05
36.999995999999996,5.4431204e-05
37.999995999999996,5.4628488e-05
38.999995999999996,5.4816371999999996e-05
39.999995999999996,5.4985472e-05
40.999995999999996,5.51076e-05
41.999995999999996,5.5333068e-05
42.999995999999996,5.5558532e-05
43.999995999999996,5.5661872e-05
44.999995999999996,5.584976e-05
45.999995999999996,5.5962491999999996e-05
46.999995999999996,5.6169172e-05
47.999995999999996,5.6300692e-05
48.999995999999996,5.6488576e-05
49.999995999999996,5.6657676e-05
50.999995999999996,5.6807987999999996e-05
51.999995999999996,5.692072e-05
52.999995999999996,5.7099216e-05
53.999995999999996,5.7221344e-05
54.999995999999996,5.7334076e-05
55.999995999999996,5.7465595999999997e-05
56.999995999999996,5.7653488e-05
57.999995999999996,5.77944e-05
58.999995999999996,5.7907136e-05
