Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,4.83466e-06
0.1,0.09997772,4.171079e-06
0.19999899999999998,0.09997772,3.886687e-06
0.3,0.09997772,3.231676e-06
0.399999,0.09997772,3.015605e-06
0.49999899999999997,0.09997772,2.8652939999999997e-06
0.6,0.09997772,2.733773e-06
0.7,0.09997772,2.6388889999999997e-06
0.7999999999999999,0.09997772,2.556218e-06
0.8999999999999999,0.09997772,2.521459e-06
1.0,0.09997772,2.471668e-06
1.0999999999999999,0.09997772,2.437849e-06
1.2,0.09997772,2.405908e-06
1.3,0.09997772,2.369269e-06
1.4,0.09997772,2.341086e-06
1.5,0.09997772,2.306327e-06
1.5999999999999999,0.09997772,2.302569e-06
1.7,0.09997772,2.289417e-06
1.7999999999999998,0.09997772,2.261234e-06
1.9,0.09997772,2.247142e-06
2.0,0.09997772,2.258415e-06
2.1,0.09997772,2.235869e-06
2.1999999999999997,0.09997772,2.211443e-06
2.2999989999999997,0.09997772,2.206746e-06
2.3999989999999998,0.09997772,2.1860789999999998e-06
2.499999,0.09997772,2.173866e-06
2.599999,0.09997772,2.18326e-06
2.699999,0.09997772,2.171048e-06
2.7999989999999997,0.09997772,2.164471e-06
2.8999989999999998,0.09997772,2.156956e-06
2.999999,0.09997772,2.152259e-06
3.099999,0.09997772,2.165411e-06
3.199999,0.09997772,2.156956e-06
3.299998,0.09997772,2.148501e-06
3.3999979999999996,0.09997772,2.162592e-06
3.4999979999999997,0.09997772,2.152259e-06
3.599998,0.09997772,2.120318e-06
3.699998,0.09997772,2.130651e-06
3.799998,0.09997772,2.118439e-06
3.8999979999999996,0.09997772,2.124075e-06
3.9999979999999997,0.09997772,2.114681e-06
4.099998,0.09997772,2.108105e-06
4.199998,0.09997772,2.113742e-06
4.2999979999999995,0.09997772,2.104347e-06
4.399998,0.09997772,2.090255e-06
4.499998,0.09997772,2.104347e-06
4.599997,0.09997772,2.085558e-06
4.699997,0.09997772,2.080861e-06
4.799996999999999,0.09997772,2.068648e-06
4.899997,0.09997772,2.0883769999999998e-06
4.999997,0.09997772,2.068648e-06
5.099997,0.09997772,2.077103e-06
5.199997,0.09997772,2.084619e-06
5.299996999999999,0.09997772,2.061133e-06
5.399997,0.09997772,2.046102e-06
5.499997,0.09997772,2.073345e-06
5.599996,0.09997772,2.040465e-06
5.699996,0.09997772,2.051738e-06
5.799996,0.09997772,2.054557e-06
5.899996,0.09997772,2.057375e-06
5.999995999999999,0.09997772,2.042344e-06
6.099996,0.09997772,2.046102e-06
6.199996,0.09997772,2.053617e-06
6.299996,0.09997772,2.039526e-06
6.399996,0.09997772,2.043283e-06
6.499995999999999,0.09997772,2.0310709999999998e-06
