Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,9.565044e-05
0.1,0.09997772,8.7497872e-05
0.19999899999999998,0.09997772,8.4179968e-05
0.3,0.09997772,8.0932832e-05
0.399999,0.09997772,7.943912e-05
0.49999899999999997,0.09997772,7.820844799999999e-05
0.6,0.09997772,7.7391136e-05
0.7,0.09997772,7.6695952e-05
0.7999999999999999,0.09997772,7.6047736e-05
0.8999999999999999,0.09997772,7.5728328e-05
1.0,0.09997772,7.527739999999999e-05
1.0999999999999999,0.09997772,7.4770096e-05
1.2,0.09997772,7.448827199999999e-05
1.3,0.09997772,7.42628e-05
1.4,0.09997772,7.3830656e-05
1.5,0.09997772,7.3887024e-05
1.5999999999999999,0.09997772,7.338911999999999e-05
1.7,0.09997772,7.3370328e-05
1.7999999999999998,0.09997772,7.3079104e-05
1.9,0.09997772,7.3163648e-05
2.0,0.09997772,7.2759696e-05
2.1,0.09997772,7.2863032e-05
2.1999999999999997,0.09997772,7.244028e-05
2.2999989999999997,0.09997772,7.2618776e-05
2.3999989999999998,0.09997772,7.2233608e-05
2.499999,0.09997772,7.264696e-05
2.599999,0.09997772,7.207390399999999e-05
2.699999,0.09997772,7.2430888e-05
2.7999989999999997,0.09997772,7.195177599999999e-05
2.8999989999999998,0.09997772,7.2158456e-05
2.999999,0.09997772,7.1998752e-05
3.099999,0.09997772,7.2214816e-05
3.199999,0.09997772,7.1867232e-05
3.299998,0.09997772,7.244028e-05
3.3999979999999996,0.09997772,7.1726304e-05
3.4999979999999997,0.09997772,7.212087199999999e-05
3.599998,0.09997772,7.1895408e-05
3.699998,0.09997772,7.2224216e-05
3.799998,0.09997772,7.1763888e-05
3.8999979999999996,0.09997772,7.2092688e-05
3.9999979999999997,0.09997772,7.1716912e-05
4.099998,0.09997772,7.203632e-05
4.199998,0.09997772,7.2139664e-05
4.2999979999999995,0.09997772,7.1820256e-05
4.399998,0.09997772,7.183904e-05
4.499998,0.09997772,7.2102088e-05
4.599997,0.09997772,7.177328e-05
4.699997,0.09997772,7.2149056e-05
4.799996999999999,0.09997772,7.1895408e-05
4.899997,0.09997772,7.195177599999999e-05
4.999997,0.09997772,7.1923592e-05
5.099997,0.09997772,7.1961168e-05
5.199997,0.09997772,7.2167848e-05
5.299996999999999,0.09997772,7.183904e-05
5.399997,0.09997772,7.2299368e-05
5.499997,0.09997772,7.1735704e-05
5.599996,0.09997772,7.230876e-05
5.699996,0.09997772,7.1810864e-05
5.799996,0.09997772,7.2167848e-05
5.899996,0.09997772,7.1820256e-05
5.999995999999999,0.09997772,7.2186632e-05
6.099996,0.09997772,7.212087199999999e-05
6.199996,0.09997772,7.2327552e-05
6.299996,0.09997772,7.203632e-05
6.399996,0.09997772,7.2346344e-05
6.499995999999999,0.09997772,7.1932992e-05
6.599995,0.09997772,7.2393312e-05
6.6999949999999995,0.09997772,7.204572e-05
6.799995,0.09997772,7.2355736e-05
6.899995,0.09997772,7.203632e-05
6.999994999999999,0.09997772,7.264696e-05
7.099995,0.09997772,7.207390399999999e-05
7.1999949999999995,0.09997772,7.2412104e-05
7.299995,0.09997772,7.2477864e-05
7.399995,0.09997772,7.237452e-05
7.499994999999999,0.09997772,7.2402712e-05
7.599994,0.09997772,7.244968e-05
7.699993999999999,0.09997772,7.2346344e-05
7.799994,0.09997772,7.265636e-05
7.8999939999999995,0.09997772,7.2562408e-05
7.999994,0.09997772,7.2684536e-05
8.099993999999999,0.09997772,7.2966368e-05
8.199994,0.09997772,7.252484e-05
8.299995,0.09997772,7.2750296e-05
8.399994999999999,0.09997772,7.2553016e-05
8.499996,0.09997772,7.2928792e-05
8.599995999999999,0.09997772,7.236512799999999e-05
8.699995999999999,0.09997772,7.2769088e-05
8.799997,0.09997772,7.252484e-05
8.899996999999999,0.09997772,7.2881824e-05
8.999998,0.09997772,7.272212e-05
9.099998,0.09997772,7.2872432e-05
9.199997999999999,0.09997772,7.2703328e-05
9.299999,0.09997772,7.312608e-05
9.399999,0.09997772,7.2675144e-05
9.499998999999999,0.09997772,7.3069712e-05
9.6,0.09997772,7.2863032e-05
9.7,0.09997772,7.32576e-05
9.800001,0.09997772,7.285363999999999e-05
9.900001,0.09997772,7.3229416e-05
10.000001,0.09997772,7.3201232e-05
10.100002,0.09997772,7.3238808e-05
10.200002,0.09997772,7.3220016e-05
10.300002,0.09997772,7.3210624e-05
10.400003,0.09997772,7.3154256e-05
10.500003,0.09997772,7.3210624e-05
10.600004,0.09997772,7.326699199999999e-05
10.700004,0.09997772,7.3436096e-05
10.800004,0.09997772,7.3342144e-05
10.900005,0.09997772,7.3351544e-05
11.000005,0.09997772,7.3398512e-05
11.100005,0.09997772,7.3436096e-05
11.200006,0.09997772,7.3623976e-05
11.300006,0.09997772,7.3398512e-05
11.400006999999999,0.09997772,7.3746104e-05
11.500007,0.09997772,7.3417304e-05
11.600007,0.09997772,7.3783688e-05
11.700007999999999,0.09997772,7.3464272e-05
11.800008,0.09997772,7.3830656e-05
11.900008,0.09997772,7.368973599999999e-05
12.000008999999999,0.09997772,7.379308e-05
12.100009,0.09997772,7.366156e-05
12.200009999999999,0.09997772,7.393399199999999e-05
12.300009999999999,0.09997772,7.3670952e-05
12.40001,0.09997772,7.4093704e-05
12.500010999999999,0.09997772,7.3699136e-05
12.600011,0.09997772,7.4215824e-05
12.700011,0.09997772,7.3821256e-05
12.800011999999999,0.09997772,7.3999752e-05
12.900012,0.09997772,7.4074912e-05
13.000013,0.09997772,7.4037336e-05
13.100012999999999,0.09997772,7.4168856e-05
13.200013,0.09997772,7.4093704e-05
13.300014,0.09997772,7.4074912e-05
13.400013999999999,0.09997772,7.4300384e-05
13.500014,0.09997772,7.4093704e-05
13.600014999999999,0.09997772,7.4319168e-05
13.700014999999999,0.09997772,7.4403712e-05
13.800016,0.09997772,7.4159464e-05
13.900015999999999,0.09997772,7.4159464e-05
14.000015999999999,0.09997772,7.4337952e-05
14.100017,0.09997772,7.446008e-05
14.200016999999999,0.09997772,7.4337952e-05
14.300016999999999,0.09997772,7.4450688e-05
14.400018,0.09997772,7.417824799999999e-05
14.500017999999999,0.09997772,7.4657368e-05
14.600019,0.09997772,7.4337952e-05
14.700019,0.09997772,7.4685552e-05
14.800018999999999,0.09997772,7.4309776e-05
14.90002,0.09997772,7.486404e-05
15.00002,0.09997772,7.4450688e-05
15.100019999999999,0.09997772,7.4770096e-05
15.200021,0.09997772,7.454463199999999e-05
15.300021,0.09997772,7.4826464e-05
15.400022,0.09997772,7.4563424e-05
15.500022,0.09997772,7.4741912e-05
15.600022,0.09997772,7.466675999999999e-05
15.700023,0.09997772,7.486404e-05
15.800023,0.09997772,7.4704336e-05
15.900023,0.09997772,7.499556e-05
16.000024,0.09997772,7.512707999999999e-05
16.100023999999998,0.09997772,7.486404e-05
16.200025,0.09997772,7.5174056e-05
16.300024999999998,0.09997772,7.5239816e-05
16.400025,0.09997772,7.4835864e-05
16.500026,0.09997772,7.553104e-05
16.600026,0.09997772,7.5296184e-05
16.700025999999998,0.09997772,7.521164e-05
16.800026,0.09997772,7.5183448e-05
16.900028,0.09997772,7.5559232e-05
17.000028,0.09997772,7.554044e-05
17.100028,0.09997772,7.5117688e-05
17.200028,0.09997772,7.6019552e-05
17.300027999999998,0.09997772,7.5296184e-05
17.400029999999997,0.09997772,7.5737728e-05
17.50003,0.09997772,7.556862399999999e-05
17.60003,0.09997772,7.546528e-05
17.700029999999998,0.09997772,7.5239816e-05
17.80003,0.09997772,7.5991368e-05
17.900029999999997,0.09997772,7.55968e-05
18.000032,0.09997772,7.574712e-05
18.100032,0.09997772,7.5831664e-05
18.200032,0.09997772,7.6423512e-05
18.300031999999998,0.09997772,7.56062e-05
18.400032,0.09997772,7.5803488e-05
18.500034,0.09997772,7.5953792e-05
18.600034,0.09997772,7.593500799999999e-05
18.700034,0.09997772,7.5286792e-05
18.800034,0.09997772,7.6376536e-05
18.900033999999998,0.09997772,7.6630192e-05
19.000035999999998,0.09997772,7.5559232e-05
19.100036,0.09997772,7.6724136e-05
19.200036,0.09997772,7.610410399999999e-05
19.300036,0.09997772,7.5916216e-05
19.400036,0.09997772,7.6395336e-05
19.500035999999998,0.09997772,7.6639584e-05
19.600037999999998,0.09997772,7.5803488e-05
19.700038,0.09997772,7.6742928e-05
19.800038,0.09997772,7.6658376e-05
19.900038,0.09997772,7.6564432e-05
20.000038,0.09997772,7.66208e-05
