Applied time(s),Measured Current(A)
0.0,3.668654e-05
0.999999,3.7255324e-05
1.9999989999999999,3.7918908e-05
2.999999,3.8601624e-05
3.999999,3.901498e-05
4.999999,3.9428332e-05
5.999999,3.0860632e-05
6.999999,3.9832292e-05
7.999999,4.0574452e-05
8.999998999999999,7.2994549999999996e-06
9.999998999999999,3.5961796e-05
10.999998999999999,9.093787e-06
11.999998999999999,5.599067e-06
12.999998999999999,3.5745724e-05
13.999998999999999,5.833928e-06
14.999998999999999,5.47694e-06
15.999998999999999,3.6591224e-05
16.999997999999998,5.974843e-06
17.999997999999998,5.552095e-06
18.999997999999998,2.4096658e-05
19.999997999999998,4.791148e-06
20.999997999999998,8.407995e-06
21.999997999999998,3.8780116e-05
22.999997999999998,5.646039e-06
23.999997999999998,8.436179e-06
24.999997999999998,1.6985092e-05
25.999997999999998,7.919487e-06
26.999997999999998,9.958073e-06
27.999997999999998,1.5829579e-05
28.999997999999998,7.130356e-06
29.999997999999998,4.5544096e-05
30.999997999999998,4.4360396e-05
31.999997999999998,4.3017e-05
32.999998,4.3392772e-05
33.999995999999996,4.3627631999999996e-05
34.999995999999996,4.3599448e-05
35.999995999999996,4.3655816e-05
36.999995999999996,4.4191296e-05
37.999995999999996,4.4332216e-05
38.999995999999996,4.442616e-05
39.999995999999996,4.4538892e-05
40.999995999999996,4.4623444e-05
41.999995999999996,4.4745568e-05
42.999995999999996,4.4858304e-05
43.999995999999996,4.4924064e-05
44.999995999999996,4.4971032e-05
45.999995999999996,4.5121344e-05
46.999995999999996,4.5168315999999996e-05
47.999995999999996,4.5299836e-05
48.999995999999996,4.5356204e-05
49.999995999999996,4.5478332e-05
50.999995999999996,4.5506512e-05
51.999995999999996,4.562864e-05
52.999995999999996,4.5685008e-05
53.999995999999996,4.5741375999999996e-05
54.999995999999996,4.583532e-05
55.999995999999996,4.5957448e-05
56.999995999999996,4.6032604e-05
57.999995999999996,4.6126544e-05
58.999995999999996,4.6211096e-05
