Applied time(s),Measured Current(A)
0.0,6.6358e-07
0.999999,2.84391e-07
1.9999989999999999,1.89594e-07
2.999999,2.8183228e-08
3.999999,9.394408800000001e-08
4.999999,-5.6366456e-08
5.999999,1.303004e-06
6.999999,1.308641e-06
7.999999,1.29361e-06
8.999998999999999,1.24288e-06
9.999998999999999,1.25885e-06
10.999998999999999,1.42795e-06
11.999998999999999,1.134844e-06
12.999998999999999,1.244759e-06
13.999998999999999,1.329308e-06
14.999998999999999,1.128268e-06
15.999998999999999,1.325551e-06
16.999997999999998,1.296428e-06
17.999997999999998,1.183695e-06
18.999997999999998,1.306762e-06
19.999997999999998,1.2532139999999999e-06
20.999997999999998,1.346218e-06
21.999997999999998,1.307701e-06
22.999997999999998,1.3349449999999999e-06
23.999997999999998,1.147057e-06
24.999997999999998,1.182756e-06
25.999997999999998,1.317096e-06
26.999997999999998,1.267305e-06
27.999997999999998,1.270124e-06
28.999997999999998,1.24288e-06
29.999997999999998,1.146117e-06
30.999997999999998,1.126389e-06
31.999997999999998,1.333066e-06
32.999998,1.280457e-06
33.999995999999996,1.535046e-06
34.999995999999996,1.180877e-06
35.999995999999996,1.295489e-06
36.999995999999996,1.295489e-06
37.999995999999996,1.266366e-06
38.999995999999996,1.151754e-06
39.999995999999996,1.155512e-06
40.999995999999996,1.215636e-06
41.999995999999996,-4.321428e-09
42.999995999999996,-3.00621e-09
43.999995999999996,-2.7243780000000002e-09
44.999995999999996,-3.6638190000000004e-09
45.999995999999996,-2.630434e-09
46.999995999999996,-3.2880430000000003e-09
47.999995999999996,-3.381987e-09
48.999995999999996,-3.6638190000000004e-09
49.999995999999996,-3.1001550000000002e-09
50.999995999999996,-1.503105e-09
51.999995999999996,-2.348602e-09
52.999995999999996,-3.00621e-09
53.999995999999996,-1.8788810000000003e-09
54.999995999999996,-3.1001550000000002e-09
55.999995999999996,-2.818322e-09
56.999995999999996,-1.972826e-09
57.999995999999996,-1.972826e-09
58.999995999999996,-2.160714e-09
59.999995999999996,-1.503105e-09
60.999995999999996,-2.818322e-09
61.999995999999996,-2.9122660000000003e-09
62.999995999999996,-4.4153720000000005e-09
63.999995999999996,-1.2212730000000002e-09
