Applied time(s),Measured Current(A)
0.0,5.0052952e-05
0.999999,4.7209036e-05
1.9999989999999999,4.711424e-05
2.999999,4.7826932e-05
3.999999,4.8437572e-05
4.999999,4.8982444e-05
5.999999,4.9593084e-05
6.999999,5.0025223999999996e-05
7.999999,5.0344636e-05
8.999998999999999,5.0513735999999996e-05
9.999998999999999,5.0720411999999996e-05
10.999998999999999,5.0964667999999996e-05
11.999998999999999,5.1105584e-05
12.999998999999999,5.1227712e-05
13.999998999999999,5.1359232e-05
14.999998999999999,5.1537724e-05
15.999998999999999,5.1697428e-05
16.999997999999998,5.1828951999999997e-05
17.999997999999998,5.2016839999999996e-05
18.999997999999998,5.2138967999999996e-05
19.999997999999998,5.2129572e-05
20.999997999999998,5.2101392e-05
21.999997999999998,5.212018e-05
22.999997999999998,5.1998052e-05
23.999997999999998,5.1302864e-05
24.999997999999998,5.1415599999999996e-05
25.999997999999998,5.1424992e-05
26.999997999999998,5.1406204e-05
27.999997999999998,5.1424992e-05
28.999997999999998,5.1415599999999996e-05
29.999997999999998,5.1293471999999996e-05
30.999997999999998,5.128408e-05
31.999997999999998,5.1331048e-05
32.999998,5.1255896e-05
33.999995999999996,5.1255896e-05
34.999995999999996,5.1114976e-05
35.999995999999996,5.1180736e-05
36.999995999999996,5.1302864e-05
37.999995999999996,5.1321656e-05
38.999995999999996,5.131226e-05
39.999995999999996,5.1396808e-05
40.999995999999996,5.148136e-05
41.999995999999996,5.1378019999999996e-05
42.999995999999996,5.1293471999999996e-05
43.999995999999996,5.1180736e-05
44.999995999999996,5.1161948e-05
45.999995999999996,5.1030428e-05
46.999995999999996,5.0917692e-05
47.999995999999996,5.0786172e-05
48.999995999999996,5.07392e-05
49.999995999999996,5.0654648e-05
50.999995999999996,5.050434e-05
51.999995999999996,5.0588888e-05
52.999995999999996,5.0382212e-05
53.999995999999996,5.0429188e-05
54.999995999999996,5.0419788e-05
55.999995999999996,5.037282e-05
56.999995999999996,5.0297664e-05
57.999995999999996,5.0288268e-05
58.999995999999996,5.0184932e-05
