Applied time(s),Measured Current(A)
0.0,5.4129236e-05
0.999999,4.986336e-05
1.9999989999999999,4.7967412e-05
2.999999,4.6530508e-05
3.999999,4.5018008e-05
4.999999,4.3505503999999996e-05
5.999999,4.2349992e-05
6.999999,4.0846888e-05
7.999999,3.9127712e-05
8.999998999999999,3.7990987999999996e-05
9.999998999999999,3.7136096e-05
10.999998999999999,3.6553644e-05
11.999998999999999,3.6177868e-05
12.999998999999999,3.6121499999999996e-05
13.999998999999999,3.6206052e-05
14.999998999999999,3.632818e-05
15.999998999999999,3.6534856e-05
16.999997999999998,3.6816687999999997e-05
17.999997999999998,3.7013972e-05
18.999997999999998,3.7361564e-05
19.999997999999998,3.767158e-05
20.999997999999998,3.784068e-05
21.999997999999998,3.8084932e-05
22.999997999999998,3.837616e-05
23.999997999999998,3.8582836e-05
24.999997999999998,3.8733148e-05
25.999997999999998,3.9033768e-05
26.999997999999998,3.9090136e-05
27.999997999999998,3.9212264e-05
28.999997999999998,3.9390756e-05
29.999997999999998,3.9588036e-05
30.999997999999998,3.9653799999999996e-05
31.999997999999998,3.9757136e-05
32.999998,3.9804112e-05
33.999995999999996,3.991684e-05
34.999995999999996,4.0048364e-05
35.999995999999996,4.0142308e-05
36.999995999999996,4.0311408e-05
37.999995999999996,4.03208e-05
38.999995999999996,4.038656e-05
39.999995999999996,4.0471112e-05
40.999995999999996,4.0442928e-05
41.999995999999996,4.0518084e-05
42.999995999999996,4.0565056e-05
43.999995999999996,4.0574452e-05
44.999995999999996,4.0659e-05
45.999995999999996,4.0734156e-05
46.999995999999996,4.1138116e-05
47.999995999999996,4.0809308e-05
48.999995999999996,4.0809308e-05
49.999995999999996,4.0884468e-05
50.999995999999996,4.0884468e-05
51.999995999999996,4.093144e-05
52.999995999999996,4.089386e-05
53.999995999999996,4.1015988e-05
54.999995999999996,4.1109932e-05
55.999995999999996,4.1091144e-05
56.999995999999996,4.112872e-05
57.999995999999996,4.1260244e-05
58.999995999999996,4.1175692e-05
