Applied time(s),Measured Current(A)
0.0,-3.7918899999999997e-07
0.999999,-3.7918899999999997e-07
1.9999989999999999,-2.84391e-07
2.999999,-3.7577636000000004e-08
3.999999,-3.7577636000000004e-08
4.999999,-5.6366456e-08
5.999999,7.31824e-07
6.999999,7.7128e-07
7.999999,7.65644e-07
8.999998999999999,-7.825542400000001e-08
9.999998999999999,-7.487344e-08
10.999998999999999,-7.412188800000001e-08
11.999998999999999,-7.4967384e-08
12.999998999999999,-7.290061600000001e-08
13.999998999999999,-7.2149064e-08
14.999998999999999,-7.158540000000001e-08
15.999998999999999,-7.224300800000001e-08
16.999997999999998,-7.186723200000001e-08
17.999997999999998,-7.186723200000001e-08
18.999997999999998,-7.0739904e-08
19.999997999999998,-7.008229600000001e-08
20.999997999999998,-7.2336944e-08
21.999997999999998,-7.2430896e-08
22.999997999999998,-7.008229600000001e-08
23.999997999999998,-8.1073752e-08
24.999997999999998,-7.252483200000001e-08
25.999997999999998,-7.346428000000001e-08
26.999997999999998,3.043506e-06
27.999997999999998,2.5384632e-05
28.999997999999998,3.5435708e-05
29.999997999999998,3.565178e-05
30.999997999999998,3.5980584e-05
31.999997999999998,3.6440912e-05
32.999998,3.6788504e-05
33.999995999999996,3.7136096e-05
34.999995999999996,3.7417932e-05
35.999995999999996,3.7690368e-05
36.999995999999996,3.7953412e-05
37.999995999999996,3.81413e-05
38.999995999999996,3.8413736e-05
39.999995999999996,3.8535864e-05
40.999995999999996,3.8761332e-05
41.999995999999996,3.8902244e-05
42.999995999999996,3.9127712e-05
43.999995999999996,3.9240444e-05
44.999995999999996,3.9334388e-05
45.999995999999996,3.941894e-05
46.999995999999996,3.9578644e-05
47.999995999999996,3.9681984e-05
48.999995999999996,3.9757136e-05
49.999995999999996,3.9879264e-05
50.999995999999996,3.988866e-05
51.999995999999996,4.0001392e-05
52.999995999999996,4.0038972e-05
53.999995999999996,4.0142308e-05
54.999995999999996,4.0236252e-05
55.999995999999996,4.0255039999999996e-05
56.999995999999996,4.038656e-05
57.999995999999996,4.0471112e-05
58.999995999999996,4.04899e-05
