Applied Potential(V),Measured Current(A)
0.0,-2.9968166e-11
0.010007779000000001,-3.57927e-11
0.020015558000000003,-2.9686336e-11
0.030023338000000004,-3.7295808e-11
0.040031116000000005,-3.325621e-11
0.050038896000000006,-3.7201864e-11
0.06004667600000001,-3.5604812000000004e-11
0.070054456,-4.171118e-11
0.08006223200000001,-2.9874224000000005e-11
0.09007000800000001,-2.7243788000000003e-11
0.100077,-3.673214e-11
0.11008499999999999,-3.0813664000000003e-11
0.12009299999999999,-3.3631984e-11
0.130101,-3.57927e-11
0.14010799999999998,-3.090761e-11
0.150116,-3.1847048e-11
0.160124,-2.9028726000000003e-11
0.170132,-3.3819872e-11
0.18014,-3.57927e-11
0.19014699999999998,-3.5510868000000005e-11
0.200155,-2.4895186000000002e-11
0.210163,-3.4007764e-11
0.22017099999999998,-2.9216614e-11
0.230178,-3.438354e-11
0.24018599999999998,-3.0437888e-11
0.25019399999999997,-3.4477484e-11
0.260202,-3.2410712000000005e-11
0.27021,-3.5135092000000005e-11
0.280217,-3.4007764e-11
0.290225,-3.7201864e-11
0.30023299999999997,-3.6168476e-11
0.310241,-3.7013976000000004e-11
0.320248,-3.6638200000000004e-11
0.330256,-3.8141304e-11
0.340264,-3.804736e-11
0.350272,-3.6920028000000003e-11
0.36028,-3.7953416e-11
0.370287,-3.7013976000000004e-11
0.380295,-3.7107916e-11
0.39030299999999996,-3.6074532000000003e-11
0.400311,-3.6826088e-11
0.41031799999999996,-3.6638200000000004e-11
0.420326,-3.6920028000000003e-11
0.430334,-3.5229036000000003e-11
0.44034199999999996,-3.57927e-11
0.45035,-3.5980588000000005e-11
0.46035699999999996,-3.5698756e-11
0.470365,-3.4759316000000004e-11
0.480373,-3.5135092000000005e-11
0.49038099999999996,-3.6168476e-11
0.480373,-3.6168476e-11
0.470365,-3.8235248000000005e-11
0.46035699999999996,-3.6638200000000004e-11
0.45035,-3.7013976000000004e-11
0.44034199999999996,-3.7201864e-11
0.430334,-3.7201864e-11
0.420326,-3.6450312e-11
0.41031799999999996,-3.5135092000000005e-11
0.400311,-3.7201864e-11
0.39030299999999996,-3.9550468e-11
0.380295,-4.0114132000000005e-11
0.370287,-4.1241456000000005e-11
0.36028,-4.0865680000000004e-11
0.350272,-4.077174e-11
0.340264,-3.757764e-11
0.330256,-3.8329192000000004e-11
0.320248,-4.1053568e-11
0.310241,-3.8235248000000005e-11
0.30023299999999997,-3.9362576e-11
0.290225,-3.8611024000000006e-11
0.280217,-3.6638200000000004e-11
0.27021,-3.8704968000000005e-11
0.260202,-3.8892856e-11
0.25019399999999997,-3.8798912e-11
0.24018599999999998,-3.9550468e-11
0.230178,-3.8892856e-11
0.22017099999999998,-3.9456520000000006e-11
0.210163,-3.89868e-11
