Applied time(seconds),Measured potential(v)
0.0,-0.500558
0.999999,-0.501231
1.9999989999999999,-0.502096
2.999999,-0.502481
3.999999,-0.502865
4.999999,-0.5035379999999999
5.999999,-0.504307
6.999999,-0.50498
7.999999,-0.5057499999999999
8.999998999999999,-0.508346
9.999998999999999,-0.510846
10.999998999999999,-0.512961
11.999998999999999,-0.514788
12.999998999999999,-0.5164219999999999
13.999998999999999,-0.517768
14.999998999999999,-0.519115
15.999998999999999,-0.5203639999999999
16.999997999999998,-0.521614
17.999997999999998,-0.522672
18.999997999999998,-0.52373
19.999997999999998,-0.5245949999999999
20.999997999999998,-0.5256529999999999
21.999997999999998,-0.526614
22.999997999999998,-0.5273829999999999
23.999997999999998,-0.528249
24.999997999999998,-0.529114
25.999997999999998,-0.529883
26.999997999999998,-0.530749
27.999997999999998,-0.5315179999999999
28.999997999999998,-0.532287
29.999997999999998,-0.53296
30.999997999999998,-0.533729
31.999997999999998,-0.5344019999999999
32.999998,-0.535075
33.999995999999996,-0.535749
34.999995999999996,-0.5363249999999999
35.999995999999996,-0.536998
36.999995999999996,-0.5376719999999999
37.999995999999996,-0.538248
38.999995999999996,-0.538922
39.999995999999996,-0.5394979999999999
40.999995999999996,-0.540171
41.999995999999996,-0.540652
42.999995999999996,-0.541229
43.999995999999996,-0.541806
44.999995999999996,-0.542383
45.999995999999996,-0.542864
46.999995999999996,-0.543441
47.999995999999996,-0.543921
48.999995999999996,-0.5444979999999999
49.999995999999996,-0.544979
50.999995999999996,-0.54546
51.999995999999996,-0.54594
52.999995999999996,-0.5464209999999999
53.999995999999996,-0.546998
54.999995999999996,-0.5474789999999999
55.999995999999996,-0.547863
56.999995999999996,-0.5483439999999999
57.999995999999996,-0.548825
58.999995999999996,-0.54921
