Applied time(seconds),Measured potential(v)
0.0,-0.459501
0.999999,-0.46402
1.9999989999999999,-0.46738599999999997
2.999999,-0.46988599999999997
3.999999,-0.472097
4.999999,-0.47402
5.999999,-0.475655
6.999999,-0.477385
7.999999,-0.47873099999999996
8.999998999999999,-0.480078
9.999998999999999,-0.48142399999999996
10.999998999999999,-0.482577
11.999998999999999,-0.48373099999999997
12.999998999999999,-0.48488499999999995
13.999998999999999,-0.48594299999999996
14.999998999999999,-0.487
15.999998999999999,-0.488058
16.999997999999998,-0.48901999999999995
17.999997999999998,-0.490077
18.999997999999998,-0.491039
19.999997999999998,-0.49190399999999995
20.999997999999998,-0.49286599999999997
21.999997999999998,-0.493731
22.999997999999998,-0.494596
23.999997999999998,-0.49546199999999996
24.999997999999998,-0.49632699999999996
25.999997999999998,-0.497096
26.999997999999998,-0.497865
27.999997999999998,-0.498635
28.999997999999998,-0.4995
29.999997999999998,-0.500269
30.999997999999998,-0.501038
31.999997999999998,-0.501807
32.999998,-0.5026729999999999
33.999995999999996,-0.503442
34.999995999999996,-0.504115
35.999995999999996,-0.504884
36.999995999999996,-0.5056539999999999
37.999995999999996,-0.506327
38.999995999999996,-0.507096
39.999995999999996,-0.507769
40.999995999999996,-0.5085379999999999
41.999995999999996,-0.509211
42.999995999999996,-0.509884
43.999995999999996,-0.510653
44.999995999999996,-0.511326
45.999995999999996,-0.511903
46.999995999999996,-0.512576
47.999995999999996,-0.513249
48.999995999999996,-0.513922
49.999995999999996,-0.514595
50.999995999999996,-0.515172
51.999995999999996,-0.515845
52.999995999999996,-0.5164219999999999
53.999995999999996,-0.517192
54.999995999999996,-0.517865
55.999995999999996,-0.5184409999999999
56.999995999999996,-0.519018
57.999995999999996,-0.5194989999999999
58.999995999999996,-0.520172
