Applied Potential(V),Measured Current(A)
0.0,1.127329e-12
0.010007779000000001,1.6909930000000002e-12
0.020015558000000003,1.127329e-12
0.030023338000000004,1.033385e-12
0.040031116000000005,2.81832e-13
0.050038896000000006,4.6972e-13
0.06004667600000001,7.51552e-13
0.070054456,2.81832e-13
0.08006223200000001,7.51552e-13
0.09007000800000001,1.87888e-13
0.100077,3.75776e-13
0.11008499999999999,-9.3944e-14
0.12009299999999999,-2.81832e-13
0.130101,0.0
0.14010799999999998,1.87888e-13
0.150116,9.3944e-14
0.160124,-1.87888e-13
0.170132,-1.033385e-12
0.18014,-1.033385e-12
0.19014699999999998,-1.127329e-12
0.200155,-7.51552e-13
0.210163,-1.4091610000000002e-12
0.22017099999999998,-1.033385e-12
0.230178,-1.033385e-12
0.24018599999999998,-1.5031050000000002e-12
0.25019399999999997,-1.315217e-12
0.260202,-7.51552e-13
0.27021,-1.127329e-12
0.280217,-9.39441e-13
0.290225,-1.9728260000000003e-12
0.30023299999999997,-1.6909930000000002e-12
0.310241,-1.4091610000000002e-12
0.320248,-1.9728260000000003e-12
0.330256,-1.6909930000000002e-12
0.340264,-1.6909930000000002e-12
0.350272,-2.5364900000000002e-12
0.36028,-2.3486020000000003e-12
0.370287,-1.7849370000000002e-12
0.380295,-2.254658e-12
0.39030299999999996,-2.5364900000000002e-12
0.400311,-2.9122670000000004e-12
0.41031799999999996,-2.9122670000000004e-12
0.420326,-3.1001550000000003e-12
0.430334,-2.1607140000000003e-12
0.44034199999999996,-2.5364900000000002e-12
0.45035,-3.663819e-12
0.46035699999999996,-3.194099e-12
0.470365,-3.381987e-12
0.480373,-3.945652000000001e-12
0.49038099999999996,-3.381987e-12
0.480373,-3.381987e-12
0.470365,-3.757764e-12
0.46035699999999996,-3.945652000000001e-12
0.45035,-3.2880430000000003e-12
0.44034199999999996,-4.3214280000000006e-12
0.430334,-4.3214280000000006e-12
0.420326,-3.757764e-12
0.41031799999999996,-4.697205e-12
0.400311,-4.885093000000001e-12
0.39030299999999996,-4.415372e-12
0.380295,-4.7911490000000005e-12
0.370287,-5.1669250000000004e-12
0.36028,-4.885093000000001e-12
0.350272,-4.509316e-12
0.340264,-5.542701e-12
0.330256,-5.354813e-12
0.320248,-5.918478e-12
0.310241,-5.448757e-12
0.30023299999999997,-5.260869000000001e-12
0.290225,-5.7305900000000005e-12
0.280217,-5.448757e-12
0.27021,-5.7305900000000005e-12
0.260202,-6.012422e-12
0.25019399999999997,-6.1063660000000005e-12
0.24018599999999998,-6.576087e-12
0.230178,-6.951863e-12
0.22017099999999998,-6.763975000000001e-12
0.210163,-6.763975000000001e-12
0.200155,-6.857919e-12
0.19014699999999998,-6.670030000000001e-12
0.18014,-6.670030000000001e-12
0.170132,-6.857919e-12
0.160124,-6.763975000000001e-12
0.150116,-6.857919e-12
0.14010799999999998,-7.421584e-12
0.130101,-7.421584e-12
0.12009299999999999,-6.857919e-12
0.11008499999999999,-6.857919e-12
0.100077,-7.891304000000001e-12
0.09007000800000001,-6.482143e-12
0.08006223200000001,-6.951863e-12
0.070054456,-6.857919e-12
0.06004667600000001,-7.797360000000001e-12
0.050038896000000006,-7.233695000000001e-12
0.040031116000000005,-8.173136e-12
0.030023338000000004,-8.548913e-12
0.020015558000000003,-7.609472e-12
0.010007779000000001,-7.891304000000001e-12
0.0,-7.797360000000001e-12
-0.010007779000000001,-7.985248e-12
-0.020015558000000003,-8.26708e-12
-0.030023338000000004,-7.985248e-12
-0.040031116000000005,-8.548913e-12
-0.050038896000000006,-8.736801e-12
-0.06004667600000001,-8.454968e-12
-0.070054456,-8.26708e-12
-0.08006223200000001,-8.548913e-12
-0.09007000800000001,-9.018633000000001e-12
-0.100077,-8.924689e-12
-0.11008499999999999,-8.642857e-12
-0.12009299999999999,-8.26708e-12
-0.130101,-8.26708e-12
-0.14010799999999998,-8.454968e-12
-0.150116,-9.018633000000001e-12
-0.160124,-8.361024e-12
-0.170132,-8.26708e-12
-0.18014,-8.736801e-12
-0.19014699999999998,-8.830745e-12
-0.200155,-8.173136e-12
-0.210163,-8.454968e-12
-0.22017099999999998,-8.548913e-12
-0.230178,-8.736801e-12
-0.24018599999999998,-8.26708e-12
-0.25019399999999997,-9.018633000000001e-12
-0.260202,-9.018633000000001e-12
-0.27021,-9.112578e-12
-0.280217,-8.173136e-12
-0.290225,-8.079192e-12
-0.30023299999999997,-9.018633000000001e-12
-0.310241,-8.642857e-12
-0.320248,-8.830745e-12
-0.330256,-8.173136e-12
-0.340264,-8.361024e-12
-0.350272,-8.548913e-12
-0.36028,-7.985248e-12
-0.370287,-8.26708e-12
-0.380295,-8.548913e-12
-0.39030299999999996,-8.079192e-12
-0.400311,-8.642857e-12
-0.41031799999999996,-8.26708e-12
-0.420326,-8.361024e-12
-0.430334,-8.830745e-12
-0.44034199999999996,-8.361024e-12
-0.45035,-8.454968e-12
-0.46035699999999996,-8.454968e-12
-0.470365,-8.548913e-12
-0.480373,-8.454968e-12
-0.49038099999999996,-8.26708e-12
-0.480373,-7.891304000000001e-12
-0.470365,-7.985248e-12
-0.46035699999999996,-8.26708e-12
-0.45035,-8.26708e-12
-0.44034199999999996,-8.361024e-12
-0.430334,-8.454968e-12
-0.420326,-7.609472e-12
-0.41031799999999996,-7.985248e-12
-0.400311,-8.361024e-12
-0.39030299999999996,-8.454968e-12
-0.380295,-7.703416000000001e-12
-0.370287,-6.763975000000001e-12
-0.36028,-7.985248e-12
-0.350272,-6.951863e-12
-0.340264,-7.421584e-12
-0.330256,-6.951863e-12
-0.320248,-7.703416000000001e-12
-0.310241,-7.0458070000000005e-12
-0.30023299999999997,-7.233695000000001e-12
-0.290225,-7.327639000000001e-12
-0.280217,-6.670030000000001e-12
-0.27021,-7.515528e-12
-0.260202,-7.327639000000001e-12
-0.25019399999999997,-7.233695000000001e-12
-0.24018599999999998,-7.703416000000001e-12
-0.230178,-6.763975000000001e-12
-0.22017099999999998,-6.482143e-12
-0.210163,-7.0458070000000005e-12
-0.200155,-6.482143e-12
-0.19014699999999998,-6.388198e-12
-0.18014,-6.294254e-12
-0.170132,-6.763975000000001e-12
-0.160124,-6.763975000000001e-12
-0.150116,-6.482143e-12
-0.14010799999999998,-6.576087e-12
-0.130101,-5.7305900000000005e-12
-0.12009299999999999,-5.824534000000001e-12
-0.11008499999999999,-5.918478e-12
-0.100077,-6.388198e-12
-0.09007000800000001,-5.448757e-12
-0.08006223200000001,-6.1063660000000005e-12
-0.070054456,-6.1063660000000005e-12
-0.06004667600000001,-5.542701e-12
-0.050038896000000006,-6.670030000000001e-12
-0.040031116000000005,-5.542701e-12
-0.030023338000000004,-5.354813e-12
-0.020015558000000003,-5.7305900000000005e-12
-0.010007779000000001,-4.979037e-12
0.0,-6.012422e-12
