Applied time(seconds),Measured potential(v)
0.0,-0.08220844000000001
9.999998999999999,-0.081535392
19.999997999999998,-0.07980468
29.999997999999998,-0.077833608
39.999995999999996,-0.07576637600000001
49.999995999999996,-0.07369914400000001
59.999995999999996,-0.07182421600000001
69.99999199999999,-0.070045432
79.99999199999999,-0.06845896
89.99999199999999,-0.066968628
99.99999199999999,-0.065574452
110.0,-0.06427642800000001
120.0,-0.063122624
130.0,-0.062064968000000005
140.0,-0.06105539200000001
150.0,-0.060141964000000006
160.0,-0.059266996
170.0,-0.05849779200000001
180.0,-0.057767052000000006
190.0,-0.05705554
200.0,-0.056440184000000004
210.0,-0.055844048
220.0,-0.055324836
230.0,-0.054824856000000005
240.0,-0.054324876
250.0,-0.053921044
260.0,-0.053478756
270.0,-0.05311338400000001
280.0,-0.052728784
290.0,-0.05238264
300.0,-0.052055732
310.0,-0.05172882
320.0,-0.051478828000000004
330.0,-0.051228840000000005
340.0,-0.050959616000000006
350.0,-0.050728856
360.0,-0.050478868
370.0,-0.050248104
380.0,-0.049998116
390.0,-0.049805816
400.0,-0.049594284
410.0,-0.049421212000000006
420.0,-0.049228916000000005
430.0,-0.049075076
440.0,-0.048882772000000005
450.0,-0.048728932
460.0,-0.048555864000000004
470.0,-0.048402024
480.0,-0.048267412
490.0,-0.048094340000000006
500.0,-0.047921272
510.0,-0.047767432000000005
520.0,-0.047613592
530.0,-0.04744052
540.0,-0.047305908
550.0,-0.047190528
560.0,-0.047036688
570.0,-0.046921308
580.0,-0.0467867
590.0,-0.046690548000000005
600.0,-0.046536708
610.0,-0.046421328000000005
620.0,-0.046305948
630.0,-0.046209796000000004
640.0,-0.046132876
650.0,-0.046017496000000005
660.0,-0.045921348
670.0,-0.045805964000000005
680.0,-0.045729044
690.0,-0.045632896000000006
700.0,-0.045575204
710.0,-0.045479056000000004
720.0,-0.045440596
730.0,-0.045402136
740.0,-0.045363676000000006
750.0,-0.045344444000000005
760.0,-0.045305984
770.0,-0.045267528
780.0,-0.045267528
790.0,-0.045267528
800.0,-0.045267528
810.0,-0.045229068000000004
820.0,-0.045248296
