Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.09997772,5.782633e-06
0.1,0.09997772,3.981484e-06
0.19999899999999998,0.09997772,3.4127009999999998e-06
0.3,0.09997772,2.62104e-06
0.399999,0.09997772,2.376785e-06
0.49999899999999997,0.09997772,2.235869e-06
0.6,0.09997772,2.069588e-06
0.7,0.09997772,1.995372e-06
0.7999999999999999,0.09997772,1.917398e-06
0.8999999999999999,0.09997772,1.877002e-06
1.0,0.09997772,1.803726e-06
1.0999999999999999,0.09997772,1.772724e-06
1.2,0.09997772,1.728571e-06
1.3,0.09997772,1.698509e-06
1.4,0.09997772,1.675962e-06
1.5,0.09997772,1.6459e-06
1.5999999999999999,0.09997772,1.628051e-06
1.7,0.09997772,1.598928e-06
1.7999999999999998,0.09997772,1.57826e-06
1.9,0.09997772,1.5735629999999999e-06
2.0,0.09997772,1.549138e-06
2.1,0.09997772,1.547259e-06
2.1999999999999997,0.09997772,1.535046e-06
2.2999989999999997,0.09997772,1.5143779999999999e-06
2.3999989999999998,0.09997772,1.517197e-06
2.499999,0.09997772,1.509681e-06
2.599999,0.09997772,1.509681e-06
2.699999,0.09997772,1.501226e-06
2.7999989999999997,0.09997772,1.4918319999999999e-06
2.8999989999999998,0.09997772,1.4796189999999999e-06
2.999999,0.09997772,1.478679e-06
3.099999,0.09997772,1.475861e-06
3.199999,0.09997772,1.4448599999999999e-06
3.299998,0.09997772,1.449557e-06
3.3999979999999996,0.09997772,1.451436e-06
3.4999979999999997,0.09997772,1.431707e-06
3.599998,0.09997772,1.438283e-06
3.699998,0.09997772,1.449557e-06
3.799998,0.09997772,1.431707e-06
3.8999979999999996,0.09997772,1.404464e-06
3.9999979999999997,0.09997772,1.411979e-06
4.099998,0.09997772,1.415737e-06
4.199998,0.09997772,1.426071e-06
4.2999979999999995,0.09997772,1.407282e-06
4.399998,0.09997772,1.400706e-06
4.499998,0.09997772,1.3960089999999999e-06
4.599997,0.09997772,1.3856749999999999e-06
4.699997,0.09997772,1.402585e-06
4.799996999999999,0.09997772,1.380038e-06
4.899997,0.09997772,1.386614e-06
4.999997,0.09997772,1.384735e-06
5.099997,0.09997772,1.3819169999999999e-06
5.199997,0.09997772,1.37722e-06
5.299996999999999,0.09997772,1.3715829999999999e-06
5.399997,0.09997772,1.375341e-06
5.499997,0.09997772,1.379099e-06
5.599996,0.09997772,1.3715829999999999e-06
5.699996,0.09997772,1.365947e-06
5.799996,0.09997772,1.3819169999999999e-06
5.899996,0.09997772,1.361249e-06
5.999995999999999,0.09997772,1.3471579999999999e-06
6.099996,0.09997772,1.361249e-06
6.199996,0.09997772,1.354673e-06
6.299996,0.09997772,1.361249e-06
6.399996,0.09997772,1.350916e-06
6.499995999999999,0.09997772,1.330248e-06
6.599995,0.09997772,1.3349449999999999e-06
6.6999949999999995,0.09997772,1.334006e-06
6.799995,0.09997772,1.340582e-06
6.899995,0.09997772,1.337763e-06
6.999994999999999,0.09997772,1.350916e-06
7.099995,0.09997772,1.338703e-06
7.1999949999999995,0.09997772,1.331187e-06
7.299995,0.09997772,1.329308e-06
7.399995,0.09997772,1.335884e-06
7.499994999999999,0.09997772,1.331187e-06
7.599994,0.09997772,1.318975e-06
7.699993999999999,0.09997772,1.328369e-06
7.799994,0.09997772,1.329308e-06
7.8999939999999995,0.09997772,1.3368239999999999e-06
7.999994,0.09997772,1.319914e-06
8.099993999999999,0.09997772,1.315217e-06
8.199994,0.09997772,1.305822e-06
8.299995,0.09997772,1.323672e-06
8.399994999999999,0.09997772,1.323672e-06
8.499996,0.09997772,1.314277e-06
8.599995999999999,0.09997772,1.303004e-06
8.699995999999999,0.09997772,1.31052e-06
8.799997,0.09997772,1.313338e-06
8.899996999999999,0.09997772,1.317096e-06
8.999998,0.09997772,1.313338e-06
9.099998,0.09997772,1.313338e-06
9.199997999999999,0.09997772,1.303944e-06
9.299999,0.09997772,1.30958e-06
9.399999,0.09997772,1.32743e-06
9.499998999999999,0.09997772,1.297367e-06
9.6,0.09997772,1.29267e-06
9.7,0.09997772,1.312398e-06
9.800001,0.09997772,1.3001859999999999e-06
9.900001,0.09997772,1.314277e-06
10.000001,0.09997772,1.312398e-06
10.100002,0.09997772,1.30958e-06
10.200002,0.09997772,1.290791e-06
10.300002,0.09997772,1.290791e-06
10.400003,0.09997772,1.294549e-06
