Applied Potential(V),Measured Current(A)
0.0,3.090761e-11
0.010007779000000001,5.562420000000001e-10
0.020015558000000003,1.0635410000000001e-09
0.030023338000000004,1.561914e-09
0.040031116000000005,2.013597e-09
0.050038896000000006,2.427985e-09
0.06004667600000001,2.793615e-09
0.070054456,3.1095490000000004e-09
0.08006223200000001,3.3829260000000004e-09
0.09007000800000001,3.613089e-09
0.08006223200000001,3.379169e-09
0.070054456,3.110489e-09
0.06004667600000001,2.78826e-09
0.050038896000000006,2.4256360000000003e-09
0.040031116000000005,2.0094640000000002e-09
0.030023338000000004,1.551956e-09
0.020015558000000003,1.061568e-09
0.010007779000000001,5.44875e-10
0.0,1.878882e-11
-0.010007779000000001,-5.014730000000001e-10
-0.020015558000000003,-1.010462e-09
-0.030023338000000004,-1.49155e-09
-0.040031116000000005,-1.942576e-09
-0.050038896000000006,-2.345314e-09
-0.06004667600000001,-2.6984500000000003e-09
-0.070054456,-3.0071500000000003e-09
-0.08006223200000001,-3.273951e-09
-0.09007000800000001,-3.4890830000000002e-09
-0.08006223200000001,-3.2730120000000003e-09
-0.070054456,-3.0099680000000003e-09
-0.06004667600000001,-2.705589e-09
-0.050038896000000006,-2.3476620000000004e-09
-0.040031116000000005,-1.9465210000000003e-09
-0.030023338000000004,-1.500287e-09
-0.020015558000000003,-1.019293e-09
-0.010007779000000001,-5.11995e-10
0.0,9.39441e-12
