Applied Potential(V),Measured Current(A)
0.0,-6.482143e-12
0.010007779000000001,4.3054500000000004e-10
0.020015558000000003,8.575210000000001e-10
0.030023338000000004,1.262608e-09
0.040031116000000005,1.6375390000000002e-09
0.050038896000000006,1.97912e-09
0.06004667600000001,2.2810560000000004e-09
0.070054456,2.537242e-09
0.08006223200000001,2.7619560000000002e-09
0.09007000800000001,2.9442070000000004e-09
0.08006223200000001,2.7619560000000002e-09
0.070054456,2.5383690000000003e-09
0.06004667600000001,2.28378e-09
0.050038896000000006,1.9812810000000003e-09
0.040031116000000005,1.6412030000000002e-09
0.030023338000000004,1.267305e-09
0.020015558000000003,8.624060000000001e-10
0.010007779000000001,4.3965800000000004e-10
0.0,3.757764e-12
-0.010007779000000001,-4.3035700000000003e-10
-0.020015558000000003,-8.51321e-10
-0.030023338000000004,-1.2493620000000001e-09
-0.040031116000000005,-1.6153680000000002e-09
-0.050038896000000006,-1.9479300000000003e-09
-0.06004667600000001,-2.240284e-09
-0.070054456,-2.4908330000000003e-09
-0.08006223200000001,-2.70465e-09
-0.09007000800000001,-2.8793860000000003e-09
-0.08006223200000001,-2.7008920000000004e-09
-0.070054456,-2.4829420000000003e-09
-0.06004667600000001,-2.233051e-09
-0.050038896000000006,-1.9390060000000003e-09
-0.040031116000000005,-1.6064440000000001e-09
-0.030023338000000004,-1.2391220000000002e-09
-0.020015558000000003,-8.361020000000001e-10
-0.010007779000000001,-4.1617200000000004e-10
0.0,2.0667702000000003e-11
