Applied Potential(V),Measured Current(A)
0.0,2.0667702000000003e-11
0.010007779000000001,4.799600000000001e-10
0.020015558000000003,9.281670000000001e-10
0.030023338000000004,1.356458e-09
0.040031116000000005,1.7532780000000002e-09
0.050038896000000006,2.109326e-09
0.06004667600000001,2.431836e-09
0.070054456,2.7047440000000004e-09
0.08006223200000001,2.938571e-09
0.09007000800000001,3.1330350000000002e-09
0.08006223200000001,2.938571e-09
0.070054456,2.705589e-09
0.06004667600000001,2.429394e-09
0.050038896000000006,2.1099840000000002e-09
0.040031116000000005,1.7529960000000002e-09
0.030023338000000004,1.353734e-09
0.020015558000000003,9.272280000000001e-10
0.010007779000000001,4.781750000000001e-10
0.0,1.7849378e-11
-0.010007779000000001,-4.4050300000000006e-10
-0.020015558000000003,-8.83638e-10
-0.030023338000000004,-1.306574e-09
-0.040031116000000005,-1.6944690000000001e-09
-0.050038896000000006,-2.049202e-09
-0.06004667600000001,-2.3558360000000004e-09
-0.070054456,-2.622543e-09
-0.08006223200000001,-2.8521420000000003e-09
-0.09007000800000001,-3.04097e-09
-0.08006223200000001,-2.8512030000000004e-09
-0.070054456,-2.6238580000000003e-09
-0.06004667600000001,-2.3551780000000003e-09
-0.050038896000000006,-2.046102e-09
-0.040031116000000005,-1.697569e-09
-0.030023338000000004,-1.3067620000000002e-09
-0.020015558000000003,-8.86832e-10
-0.010007779000000001,-4.4059700000000003e-10
0.0,1.5031056e-11
