Applied Potential(V),Measured Current(A)
0.0,2.2922360000000002e-11
0.010007779000000001,4.86912e-10
0.020015558000000003,9.41883e-10
0.030023338000000004,1.371583e-09
0.040031116000000005,1.77094e-09
0.050038896000000006,2.1342220000000003e-09
0.06004667600000001,2.4556980000000003e-09
0.070054456,2.7307670000000004e-09
0.08006223200000001,2.968633e-09
0.09007000800000001,3.1677940000000003e-09
0.08006223200000001,2.965815e-09
0.070054456,2.7337730000000003e-09
0.06004667600000001,2.4528800000000003e-09
0.050038896000000006,2.13347e-09
0.040031116000000005,1.7670880000000001e-09
0.030023338000000004,1.365947e-09
0.020015558000000003,9.36622e-10
0.010007779000000001,4.82872e-10
0.0,2.2546584e-11
-0.010007779000000001,-4.41161e-10
-0.020015558000000003,-8.915290000000001e-10
-0.030023338000000004,-1.314935e-09
-0.040031116000000005,-1.7064000000000002e-09
-0.050038896000000006,-2.062824e-09
-0.06004667600000001,-2.3761280000000003e-09
-0.070054456,-2.646123e-09
-0.08006223200000001,-2.873749e-09
-0.09007000800000001,-3.0653950000000002e-09
-0.08006223200000001,-2.8718710000000002e-09
-0.070054456,-2.642647e-09
-0.06004667600000001,-2.372088e-09
-0.050038896000000006,-2.0592540000000003e-09
-0.040031116000000005,-1.7069640000000001e-09
-0.030023338000000004,-1.3133380000000001e-09
-0.020015558000000003,-8.85892e-10
-0.010007779000000001,-4.4153700000000003e-10
0.0,2.2546584e-11
