Applied Potential(V),Measured Current(A)
0.0,1.2964286e-11
0.010007779000000001,4.5901000000000005e-10
0.020015558000000003,8.945350000000001e-10
0.030023338000000004,1.313432e-09
0.040031116000000005,1.7006690000000002e-09
0.050038896000000006,2.0486380000000003e-09
0.06004667600000001,2.358936e-09
0.070054456,2.628086e-09
0.08006223200000001,2.857779e-09
0.09007000800000001,3.0494250000000004e-09
0.08006223200000001,2.8540210000000004e-09
0.070054456,2.627616e-09
0.06004667600000001,2.336389e-09
0.050038896000000006,1.988796e-09
0.040031116000000005,1.691933e-09
0.030023338000000004,1.29267e-09
0.020015558000000003,8.793160000000001e-10
0.010007779000000001,4.43416e-10
0.0,-5.636646e-12
-0.010007779000000001,-4.54407e-10
-0.020015558000000003,-8.842950000000001e-10
-0.030023338000000004,-1.2953950000000002e-09
-0.040031116000000005,-1.678311e-09
-0.050038896000000006,-2.018107e-09
-0.06004667600000001,-2.3232370000000002e-09
-0.070054456,-2.5812080000000002e-09
-0.08006223200000001,-2.8070490000000002e-09
-0.09007000800000001,-2.9893010000000003e-09
-0.08006223200000001,-2.80517e-09
-0.070054456,-2.582523e-09
-0.06004667600000001,-2.3204190000000002e-09
-0.050038896000000006,-2.0169790000000003e-09
-0.040031116000000005,-1.675962e-09
-0.030023338000000004,-1.2954890000000001e-09
-0.020015558000000003,-8.811950000000001e-10
-0.010007779000000001,-4.4717300000000004e-10
0.0,0.0
