Applied Potential(V),Measured Current(A)
0.0,-5.260869000000001e-12
0.010007779000000001,4.4924000000000004e-10
0.020015558000000003,8.92844e-10
0.030023338000000004,1.314183e-09
0.040031116000000005,1.704991e-09
0.050038896000000006,2.058127e-09
0.06004667600000001,2.368424e-09
0.070054456,2.6409560000000003e-09
0.08006223200000001,2.8718710000000002e-09
0.09007000800000001,3.0616380000000004e-09
0.08006223200000001,2.8690520000000004e-09
0.070054456,2.6379500000000004e-09
0.06004667600000001,2.3702090000000003e-09
0.050038896000000006,2.055496e-09
0.040031116000000005,1.7050850000000002e-09
0.030023338000000004,1.312399e-09
0.020015558000000003,8.952870000000001e-10
0.010007779000000001,4.51871e-10
0.0,-9.39441e-13
-0.010007779000000001,-4.53468e-10
-0.020015558000000003,-8.862680000000001e-10
-0.030023338000000004,-1.3059160000000001e-09
-0.040031116000000005,-1.686954e-09
-0.050038896000000006,-2.0320100000000003e-09
-0.06004667600000001,-2.337423e-09
-0.070054456,-2.5968960000000004e-09
-0.08006223200000001,-2.8239590000000003e-09
-0.09007000800000001,-3.0052710000000002e-09
-0.08006223200000001,-2.8164440000000003e-09
-0.070054456,-2.5966140000000002e-09
-0.06004667600000001,-2.333571e-09
-0.050038896000000006,-2.0263740000000003e-09
-0.040031116000000005,-1.67878e-09
-0.030023338000000004,-1.2983070000000001e-09
-0.020015558000000003,-8.811950000000001e-10
-0.010007779000000001,-4.44355e-10
0.0,5.636646e-12
