Applied Potential(V),Measured Current(A)
0.0,2.0010092000000002e-11
0.010007779000000001,4.785510000000001e-10
0.020015558000000003,9.260060000000001e-10
0.030023338000000004,1.3532640000000002e-09
0.040031116000000005,1.74999e-09
0.050038896000000006,2.105662e-09
0.06004667600000001,2.424321e-09
0.070054456,2.696101e-09
0.08006223200000001,2.931055e-09
0.09007000800000001,3.1217620000000004e-09
0.08006223200000001,2.9263580000000004e-09
0.070054456,2.695256e-09
0.06004667600000001,2.421878e-09
0.050038896000000006,2.1024680000000003e-09
0.040031116000000005,1.74642e-09
0.030023338000000004,1.349037e-09
0.020015558000000003,9.253490000000001e-10
0.010007779000000001,4.772360000000001e-10
0.0,1.9728260000000003e-11
-0.010007779000000001,-4.38624e-10
-0.020015558000000003,-8.85047e-10
-0.030023338000000004,-1.302065e-09
-0.040031116000000005,-1.69353e-09
-0.050038896000000006,-2.040653e-09
-0.06004667600000001,-2.3488840000000003e-09
-0.070054456,-2.618315e-09
-0.08006223200000001,-2.845566e-09
-0.09007000800000001,-3.0325150000000003e-09
-0.08006223200000001,-2.842748e-09
-0.070054456,-2.617282e-09
-0.06004667600000001,-2.35142e-09
-0.050038896000000006,-2.0414050000000004e-09
-0.040031116000000005,-1.694751e-09
-0.030023338000000004,-1.3039440000000002e-09
-0.020015558000000003,-8.88711e-10
-0.010007779000000001,-4.44355e-10
0.0,1.0333851000000001e-11
