Applied Potential(V),Measured Current(A)
0.0,-2.020737e-09
0.010007779000000001,-2.2048680000000002e-09
0.020015558000000003,-2.33451e-09
0.030023338000000004,-2.4754260000000004e-09
0.040031116000000005,-2.630434e-09
0.050038896000000006,-2.8314740000000004e-09
0.06004667600000001,-2.9366920000000003e-09
0.070054456,-3.0954570000000003e-09
0.08006223200000001,-3.2532830000000003e-09
0.09007000800000001,-3.397018e-09
0.100077,-3.557662e-09
0.11008499999999999,-3.6891840000000003e-09
0.12009299999999999,-3.840434e-09
0.130101,-3.9888660000000005e-09
0.14010799999999998,-4.122266e-09
0.150116,-4.228423000000001e-09
0.160124,-4.311094000000001e-09
0.170132,-4.449192000000001e-09
0.18014,-4.617352000000001e-09
0.19014699999999998,-4.7263270000000004e-09
0.200155,-4.77236e-09
0.210163,-4.878517e-09
0.22017099999999998,-4.971521e-09
0.230178,-5.0466760000000006e-09
0.24018599999999998,-5.133105000000001e-09
0.25019399999999997,-5.211078e-09
0.260202,-5.277779e-09
0.27021,-5.3228720000000005e-09
0.280217,-5.3801780000000005e-09
0.290225,-5.431847e-09
0.30023299999999997,-5.4656670000000005e-09
0.310241,-5.545519e-09
0.320248,-5.586855000000001e-09
0.330256,-5.6310090000000005e-09
0.340264,-5.680799e-09
0.350272,-5.659192e-09
0.36028,-5.692072e-09
0.370287,-5.654494000000001e-09
0.380295,-5.7164980000000005e-09
0.39030299999999996,-5.717437e-09
0.400311,-5.7437420000000005e-09
0.41031799999999996,-5.792592000000001e-09
0.420326,-5.7211950000000005e-09
0.430334,-5.742802e-09
0.44034199999999996,-5.694891000000001e-09
0.45035,-5.739044e-09
0.46035699999999996,-5.687375e-09
0.470365,-5.700527000000001e-09
0.480373,-5.709922e-09
0.49038099999999996,-5.640403000000001e-09
0.480373,-5.590613e-09
0.470365,-5.6037650000000004e-09
0.46035699999999996,-5.5830970000000006e-09
0.45035,-5.508881000000001e-09
0.44034199999999996,-5.497608000000001e-09
0.430334,-5.464728000000001e-09
0.420326,-5.4384230000000005e-09
0.41031799999999996,-5.421513000000001e-09
0.400311,-5.390512e-09
0.39030299999999996,-5.363268e-09
0.380295,-5.308780000000001e-09
0.370287,-5.2928100000000005e-09
0.36028,-5.235504e-09
0.350272,-5.2129570000000004e-09
0.340264,-5.1847740000000005e-09
0.330256,-5.134984e-09
0.320248,-5.103982000000001e-09
0.310241,-5.0062810000000005e-09
0.30023299999999997,-4.9790370000000005e-09
0.290225,-4.944277e-09
0.280217,-4.9292460000000005e-09
0.27021,-4.874759000000001e-09
0.260202,-4.824029e-09
0.25019399999999997,-4.800543e-09
0.24018599999999998,-4.730085000000001e-09
0.230178,-4.692507e-09
0.22017099999999998,-4.6427170000000006e-09
0.210163,-4.609836e-09
0.200155,-4.598563e-09
0.19014699999999998,-4.491467e-09
0.18014,-4.5055580000000005e-09
0.170132,-4.455768e-09
0.160124,-4.398462e-09
0.150116,-4.3900070000000005e-09
0.14010799999999998,-4.314852e-09
0.130101,-4.218089e-09
0.12009299999999999,-4.097841e-09
0.11008499999999999,-3.986987e-09
0.100077,-3.924044e-09
0.09007000800000001,-3.893982e-09
0.08006223200000001,-3.806614e-09
0.070054456,-3.6891840000000003e-09
0.06004667600000001,-3.6328180000000005e-09
0.050038896000000006,-3.532297e-09
0.040031116000000005,-3.521964e-09
0.030023338000000004,-3.334075e-09
0.020015558000000003,-3.201614e-09
0.010007779000000001,-3.1095490000000004e-09
0.0,-3.0240600000000004e-09
-0.010007779000000001,-2.8962960000000004e-09
-0.020015558000000003,-2.762895e-09
-0.030023338000000004,-2.6492230000000002e-09
-0.040031116000000005,-2.5073680000000004e-09
-0.050038896000000006,-2.406847e-09
-0.06004667600000001,-2.292235e-09
-0.070054456,-2.1550770000000002e-09
-0.08006223200000001,-1.992554e-09
-0.09007000800000001,-1.8488190000000001e-09
-0.100077,-1.6750230000000002e-09
-0.11008499999999999,-1.5265910000000001e-09
-0.12009299999999999,-1.398827e-09
-0.130101,-1.2456980000000001e-09
-0.14010799999999998,-1.1301470000000002e-09
-0.150116,-1.02493e-09
-0.160124,-8.652250000000001e-10
-0.170132,-1.3574900000000001e-10
-0.18014,-1.1395400000000001e-10
-0.19014699999999998,-9.601086400000001e-11
-0.200155,-7.9946432e-11
-0.210163,-5.364208000000001e-11
-0.22017099999999998,-3.8704968000000005e-11
-0.230178,-1.2588509e-11
-0.24018599999999998,3.569875e-12
-0.25019399999999997,2.658618e-11
-0.260202,4.8099376e-11
-0.27021,7.327640000000001e-11
-0.280217,8.5113352e-11
-0.290225,9.873524800000001e-11
-0.30023299999999997,1.38285e-10
-0.310241,1.50874e-10
-0.320248,1.7417200000000002e-10
-0.330256,1.9014200000000002e-10
-0.340264,2.0385800000000002e-10
-0.350272,2.25935e-10
-0.36028,2.4359700000000004e-10
-0.370287,2.65486e-10
-0.380295,2.92541e-10
-0.39030299999999996,3.12645e-10
-0.400311,3.42614e-10
-0.41031799999999996,3.6206000000000004e-10
-0.420326,3.8394900000000005e-10
-0.430334,4.0696500000000005e-10
-0.44034199999999996,4.2885400000000006e-10
-0.45035,4.5243400000000004e-10
-0.46035699999999996,4.749810000000001e-10
-0.470365,4.978090000000001e-10
-0.480373,5.19792e-10
-0.49038099999999996,5.40836e-10
-0.480373,5.60846e-10
-0.470365,5.82453e-10
-0.46035699999999996,6.040600000000001e-10
-0.45035,6.18527e-10
-0.44034199999999996,6.29895e-10
-0.430334,6.27546e-10
-0.420326,6.296130000000001e-10
-0.41031799999999996,6.33089e-10
-0.400311,6.342160000000001e-10
-0.39030299999999996,6.291430000000001e-10
-0.380295,6.310220000000001e-10
-0.370287,6.342160000000001e-10
-0.36028,6.329010000000001e-10
-0.350272,6.329010000000001e-10
-0.340264,6.291430000000001e-10
-0.330256,6.315860000000001e-10
-0.320248,6.268880000000001e-10
-0.310241,6.33183e-10
-0.30023299999999997,6.297070000000001e-10
-0.290225,6.300830000000001e-10
-0.280217,6.324310000000001e-10
-0.27021,6.27546e-10
-0.260202,6.279220000000001e-10
-0.25019399999999997,6.3027e-10
-0.24018599999999998,6.301770000000001e-10
-0.230178,6.310220000000001e-10
-0.22017099999999998,6.30364e-10
-0.210163,6.328070000000001e-10
-0.200155,6.306460000000001e-10
-0.19014699999999998,6.31774e-10
-0.18014,6.328070000000001e-10
-0.170132,6.29425e-10
-0.160124,6.33558e-10
-0.150116,6.30834e-10
-0.14010799999999998,6.329010000000001e-10
-0.130101,6.29519e-10
-0.12009299999999999,6.30364e-10
-0.11008499999999999,6.3074e-10
-0.100077,6.374100000000001e-10
-0.09007000800000001,6.37692e-10
-0.08006223200000001,6.35907e-10
-0.070054456,6.315860000000001e-10
-0.06004667600000001,6.245400000000001e-10
-0.050038896000000006,6.255730000000001e-10
-0.040031116000000005,6.301770000000001e-10
-0.030023338000000004,6.27076e-10
-0.020015558000000003,6.28861e-10
-0.010007779000000001,6.26137e-10
0.0,6.324310000000001e-10
