Applied time(seconds),Measured potential(v)
0.0,-9.6150208e-05
29.999997999999998,-9.6150208e-05
59.999995999999996,-9.6150208e-05
89.99999199999999,-0.0001923
120.0,-0.000240375
150.0,-0.000240375
180.0,-0.0001923
210.0,-0.00024999
240.0,-0.00011538000000000001
270.0,-0.000144225
300.0,-0.000259605
330.0,-9.6150208e-05
360.0,-0.00024999
390.0,-0.000124995
420.0,-0.00013461000000000001
450.0,-0.000144225
480.0,-0.00013461000000000001
510.0,-0.00011538000000000001
540.0,-0.00013461000000000001
570.0,-0.000124995
600.0,-0.000144225
630.0,-0.000124995
660.0,-0.00021153
690.0,-0.000124995
720.0,-0.00015384
750.0,-0.00031729500000000004
780.0,-0.00026922000000000003
810.0,-0.000105765
840.0,-8.6535184e-05
870.0,-0.000124995
900.0,-0.000144225
930.0,-0.000163455
960.0,-0.00015384
990.0,-0.00013461000000000001
1020.0,-0.000163455
1050.0,-0.000163455
1080.0,-0.0001923
1110.0,-0.000221145
1140.0,-0.000298065
1170.0,-0.000278835
1200.0,-0.00011538000000000001
1230.0,-0.00011538000000000001
1260.0,-0.00013461000000000001
1290.0,-0.000144225
1320.0,-0.00017307000000000002
1350.0,-0.000182685
1380.0,-0.00020191500000000002
1410.0,-0.000182685
1440.0,-0.0001923
1470.0,-0.000182685
1500.0,-0.00015384
1530.0,-0.0001923
1560.0,-0.00017307000000000002
1590.0,-0.00017307000000000002
1620.0,-0.0001923
1650.0,-0.000182685
1680.0,-0.00015384
1710.0,-0.000182685
1740.0,-0.00015384
1770.0,-0.0022403
1800.0,-0.0014614830000000002
1830.0,0.000394215
1860.0,0.00046152100000000006
1890.0,0.00034614000000000004
1920.0,0.00011538000000000001
1950.0,0.0
1980.0,-0.000124995
2010.0,-5.7690124e-05
2040.0,-0.000240375
2070.0,-0.00015384
2100.0,-0.000163455
2130.0,-5.7690124e-05
2160.0,-9.6150208e-05
2190.0,-0.000105765
2220.0,-0.0001923
2250.0,-0.000105765
2280.0,-9.6150208e-05
2310.0,-4.8075104e-05
2340.0,-8.6535184e-05
2370.0,-0.000105765
2400.0,-0.000182685
2430.0,-0.000182685
2460.0,-6.7305144e-05
2490.0,7.6920168e-05
2520.0,-0.0024518300000000003
2550.0,1.9230042e-05
2580.0,0.00021153
2610.0,0.001201877
2640.0,0.000480751
2670.0,3.8460084e-05
2700.0,-9.6150208e-05
2730.0,-0.00020191500000000002
2760.0,-0.00011538000000000001
2790.0,-0.000298065
2820.0,-0.000163455
2850.0,-0.000182685
2880.0,-0.000182685
2910.0,-0.00013461000000000001
2940.0,-0.00011538000000000001
2970.0,-0.00017307000000000002
3000.0,-0.00015384
3030.0,-0.00021153
3060.0,-4.8075104e-05
3090.0,-0.00011538000000000001
3120.0,-0.000182685
3150.0,-0.00017307000000000002
3180.0,-0.00015384
3210.0,-0.000163455
3240.0,-0.00017307000000000002
3270.0,-0.00017307000000000002
3300.0,-0.000182685
3330.0,-0.0001923
3360.0,-0.00021153
3390.0,-0.000259605
3420.0,-0.000163455
3450.0,-0.00023076000000000002
3480.0,-0.00028845
3510.0,-0.00023076000000000002
3540.0,-0.0001923
3570.0,-0.000298065
3600.0,-5.7690124e-05
3630.0,-0.00011538000000000001
3660.0,-0.00013461000000000001
3690.0,-0.000163455
3720.0,-0.00017307000000000002
3750.0,-0.000182685
3780.0,-0.00032691
3810.0,-0.001096112
3840.0,-2.8845062e-05
3870.0,-0.000105765
3900.0,-8.6535184e-05
3930.0,-0.00011538000000000001
3960.0,-0.00015384
3990.0,-0.000144225
4020.0,-0.0001923
4050.0,-0.000182685
4080.0,-0.00023076000000000002
4110.0,-0.000221145
4140.0,-0.00017307000000000002
4170.0,-0.000163455
4200.0,-0.0001923
4230.0,-0.00023076000000000002
4260.0,-0.00020191500000000002
4290.0,-0.00031729500000000004
4320.0,-0.00030768
4350.0,-0.00024999
4380.0,-0.00021153
4410.0,-0.00013461000000000001
4440.0,-0.00013461000000000001
