Applied time(s),Measured potential(v),Measured Current(A)
0.0,0.499988,4.6071472e-05
0.1,0.499988,3.1472692e-05
0.19999899999999998,0.499988,3.0335124e-05
0.3,0.499988,3.390442e-05
0.399999,0.499988,4.1908456e-05
0.49999899999999997,0.499988,5.2843548e-05
0.6,0.499988,6.4708684e-05
0.7,0.499988,8.209774399999999e-05
0.7999999999999999,0.499988,0.00010155300000000001
0.8999999999999999,0.499988,0.000117627
1.0,0.499988,0.000133231
1.0999999999999999,0.499988,0.00014985900000000002
1.2,0.499988,0.00016134800000000001
1.3,0.499988,0.000166985
1.4,0.499988,0.000176267
1.5,0.499988,0.000184665
1.5999999999999999,0.499988,0.000192876
1.7,0.499988,0.000195911
1.7999999999999998,0.499988,0.000199678
1.9,0.499988,0.000201744
2.0,0.499988,0.000206273
2.1,0.499988,0.000209251
2.1999999999999997,0.499988,0.000207419
2.2999989999999997,0.499988,0.000210528
2.3999989999999998,0.499988,0.000209542
2.499999,0.499988,0.000202186
2.599999,0.499988,0.000208001
2.699999,0.499988,0.000208048
2.7999989999999997,0.499988,0.000210575
2.8999989999999998,0.499988,0.00021467100000000002
2.999999,0.499988,0.00021694500000000002
3.099999,0.499988,0.00021725500000000002
3.199999,0.499988,0.000219124
3.299998,0.499988,0.00022040200000000002
3.3999979999999996,0.499988,0.000217912
3.4999979999999997,0.499988,0.00021719800000000002
3.599998,0.499988,0.00022171700000000002
3.699998,0.499988,0.000223286
3.799998,0.499988,0.00022561600000000002
3.8999979999999996,0.499988,0.000227213
3.9999979999999997,0.499988,0.000228368
4.099998,0.499988,0.000228575
4.199998,0.499988,0.00023113000000000002
4.2999979999999995,0.499988,0.000232596
4.399998,0.499988,0.00023744300000000002
4.499998,0.499988,0.00023788500000000002
4.599997,0.499988,0.000239613
4.699997,0.499988,0.00023863600000000002
4.799996999999999,0.499988,0.00024013900000000003
4.899997,0.499988,0.000240243
4.999997,0.499988,0.00023864600000000002
5.099997,0.499988,0.00023881500000000002
5.199997,0.499988,0.000236447
5.299996999999999,0.499988,0.000233779
5.399997,0.499988,0.000236955
5.499997,0.499988,0.00023746200000000002
5.599996,0.499988,0.000237246
5.699996,0.499988,0.000239162
5.799996,0.499988,0.00023759400000000002
5.899996,0.499988,0.000234662
5.999995999999999,0.499988,0.000229571
6.099996,0.499988,0.00023219200000000002
6.199996,0.499988,0.00023563000000000002
6.299996,0.499988,0.00023957600000000003
6.399996,0.499988,0.000243672
6.499995999999999,0.499988,0.00024254400000000003
6.599995,0.499988,0.00024045900000000002
6.6999949999999995,0.499988,0.00023533900000000002
6.799995,0.499988,0.00023713300000000002
6.899995,0.499988,0.00023450300000000003
6.999994999999999,0.499988,0.00023424
7.099995,0.499988,0.00023343200000000002
7.1999949999999995,0.499988,0.000231215
7.299995,0.499988,0.000227203
7.399995,0.499988,0.000224376
7.499994999999999,0.499988,0.000223427
7.599994,0.499988,0.00022493
7.699993999999999,0.499988,0.000229026
7.799994,0.499988,0.00023345100000000003
7.8999939999999995,0.499988,0.000237349
7.999994,0.499988,0.00023668200000000002
8.099993999999999,0.499988,0.000240186
8.199994,0.499988,0.000242892
8.299995,0.499988,0.000245015
8.399994999999999,0.499988,0.00024383100000000002
8.499996,0.499988,0.00024280700000000002
8.599995999999999,0.499988,0.00024468600000000004
8.699995999999999,0.499988,0.000245513
8.799997,0.499988,0.000250107
8.899996999999999,0.499988,0.000248748
8.999998,0.499988,0.000246188
9.099998,0.499988,0.000246757
9.199997999999999,0.499988,0.00025130700000000004
9.299999,0.499988,0.000254909
9.399999,0.499988,0.000253867
9.499998999999999,0.499988,0.00025623700000000003
9.6,0.499988,0.000259839
9.7,0.499988,0.000260313
9.800001,0.499988,0.000260787
9.900001,0.499988,0.000260976
10.000001,0.499988,0.00026088200000000004
10.100002,0.499988,0.00026353600000000003
10.200002,0.499988,0.00026713800000000004
10.300002,0.499988,0.00026713800000000004
10.400003,0.499988,0.000263252
10.500003,0.499988,0.00026211400000000003
10.600004,0.499988,0.000259934
10.700004,0.499988,0.00026211400000000003
10.800004,0.499988,0.0002642
10.900005,0.499988,0.000266475
11.000005,0.499988,0.000266854
11.100005,0.499988,0.000267517
11.200006,0.499988,0.000267707
11.300006,0.499988,0.000271404
11.400006999999999,0.499988,0.00027349000000000004
11.500007,0.499988,0.000274438
11.600007,0.499988,0.000274627
11.700007999999999,0.499988,0.00027614400000000003
11.800008,0.499988,0.000277661
11.900008,0.499988,0.000278798
12.000008999999999,0.499988,0.00027690200000000004
12.100009,0.499988,0.000276997
12.200009999999999,0.499988,0.00027567
12.300009999999999,0.499988,0.00027244700000000004
12.40001,0.499988,0.000271309
12.500010999999999,0.499988,0.00027064600000000004
12.600011,0.499988,0.000271594
12.700011,0.499988,0.000273395
12.800011999999999,0.499988,0.00026960300000000004
12.900012,0.499988,0.000271783
13.000013,0.499988,0.000273964
13.100012999999999,0.499988,0.000276618
13.200013,0.499988,0.000278419
13.300014,0.499988,0.000280884
13.400013999999999,0.499988,0.00028221100000000004
13.500014,0.499988,0.00028022
13.600014999999999,0.499988,0.000279557
13.700014999999999,0.499988,0.000279651
13.800016,0.499988,0.000281547
13.900015999999999,0.499988,0.000282306
14.000015999999999,0.499988,0.000284486
14.100017,0.499988,0.000282401
14.200016999999999,0.499988,0.00028116800000000004
14.300016999999999,0.499988,0.000283728
14.400018,0.499988,0.00028647700000000004
14.500017999999999,0.499988,0.00028808800000000004
14.600019,0.499988,0.00028875200000000003
14.700019,0.499988,0.000287994
14.800018999999999,0.499988,0.000287046
14.90002,0.499988,0.000285339
15.00002,0.499988,0.00028429700000000003
15.100019999999999,0.499988,0.000282306
15.200021,0.499988,0.000282401
15.300021,0.499988,0.000283538
15.400022,0.499988,0.000282116
15.500022,0.499988,0.000285529
15.600022,0.499988,0.00028913100000000003
15.700023,0.499988,0.00029197500000000004
15.800023,0.499988,0.000293302
15.900023,0.499988,0.000293113
16.000024,0.499988,0.00029017400000000003
16.100023999999998,0.499988,0.000285339
16.200025,0.499988,0.00028515
16.300024999999998,0.499988,0.000286856
16.400025,0.499988,0.00028609800000000004
16.500026,0.499988,0.000285813
16.600026,0.499988,0.00028429700000000003
16.700025999999998,0.499988,0.000285813
16.800026,0.499988,0.00028770900000000003
16.900028,0.499988,0.000289416
17.000028,0.499988,0.000293207
17.100028,0.499988,0.00029548300000000003
17.200028,0.499988,0.000296431
17.300027999999998,0.499988,0.000297379
17.400029999999997,0.499988,0.00029870600000000004
17.50003,0.499988,0.00029728400000000004
17.60003,0.499988,0.000294535
17.700029999999998,0.499988,0.00029339700000000004
17.80003,0.499988,0.000293966
17.900029999999997,0.499988,0.00029624100000000004
18.000032,0.499988,0.000299559
