Applied Potential(V),Measured Current(A)
0.0,3.634696e-06
0.010007779000000001,3.696699e-06
0.020015558000000003,3.623423e-06
0.030023338000000004,4.013291e-06
0.040031116000000005,3.663819e-06
0.050038896000000006,4.249091e-06
0.06004667600000001,3.855465e-06
0.070054456,4.3092149999999995e-06
0.08006223200000001,3.938136e-06
0.09007000800000001,4.499922e-06
0.100077,4.106296e-06
0.11008499999999999,4.687809e-06
0.12009299999999999,4.3110939999999995e-06
0.130101,4.829665e-06
0.14010799999999998,4.614533e-06
0.150116,4.954611e-06
0.160124,5.353873e-06
0.170132,4.868182e-06
0.18014,5.37642e-06
0.19014699999999998,5.063586e-06
0.200155,5.588733e-06
0.210163,5.103042e-06
0.22017099999999998,5.810441e-06
0.230178,5.29187e-06
0.24018599999999998,5.9081429999999995e-06
0.25019399999999997,5.422452e-06
0.260202,6.51784e-06
0.27021,6.0424829999999995e-06
0.280217,6.648423e-06
0.290225,6.278283e-06
0.30023299999999997,7.020441e-06
0.310241,7.160418e-06
0.320248,7.214906e-06
0.330256,7.334215e-06
0.340264,7.3821259999999995e-06
0.350272,7.5718929999999995e-06
0.36028,7.640473e-06
0.370287,7.695899e-06
0.380295,7.896939e-06
0.39030299999999996,7.849968e-06
0.400311,8.159983e-06
0.41031799999999996,8.158104e-06
0.420326,8.480333e-06
0.430334,8.578974e-06
0.44034199999999996,8.699222e-06
0.45035,8.833563e-06
0.46035699999999996,8.947235e-06
0.470365,9.132304e-06
0.480373,9.079696e-06
0.49038099999999996,9.362467e-06
0.5003879999999999,9.44138e-06
0.510396,9.529688e-06
0.520404,9.62833e-06
0.530412,9.81246e-06
0.54042,9.753275e-06
0.550427,1.0033229e-05
0.560435,1.0025713e-05
0.5704429999999999,1.028218e-05
0.5804509999999999,1.0293453e-05
0.5904579999999999,1.0466311e-05
0.6004659999999999,1.0498251e-05
0.610474,1.0641985999999999e-05
0.620482,1.0757537e-05
0.63049,1.0861815e-05
0.640497,1.1029035999999999e-05
0.650505,1.0939789e-05
0.660513,1.1243228e-05
0.6705209999999999,1.1288320999999999e-05
0.680528,1.1436753e-05
0.6905359999999999,1.1534455e-05
0.700544,1.164343e-05
0.710552,1.1884865999999999e-05
0.72056,1.1875472e-05
0.730567,1.2223065e-05
0.740575,1.2151668e-05
0.750583,1.2377132999999999e-05
0.760591,1.2602599e-05
0.770598,1.2716271e-05
0.7806059999999999,1.2885371e-05
0.7906139999999999,1.2968981e-05
0.800622,1.3141837999999999e-05
0.81063,1.3227327e-05
0.820637,1.3403942e-05
0.830645,1.355801e-05
0.840653,1.3743081e-05
0.850661,1.37102e-05
0.860668,1.3991093e-05
0.870676,1.4089734e-05
0.8806839999999999,1.421374e-05
0.8906919999999999,1.4563212e-05
0.9007,1.4652459e-05
0.9107069999999999,1.4691915e-05
0.920715,1.4859136e-05
0.930723,1.5063934e-05
0.940731,1.5153180999999999e-05
0.950738,1.5264035e-05
0.960746,1.5442529e-05
0.970754,1.5594718e-05
0.9807619999999999,1.5699936e-05
0.9907699999999999,1.5895339e-05
1.000777,1.6038135e-05
1.010785,1.6133018999999998e-05
1.020793,1.6327481e-05
1.0308009999999999,1.648249e-05
1.0408089999999999,1.6577374e-05
1.050816,1.6768081e-05
1.060824,1.6829143999999998e-05
1.070832,1.7080914e-05
1.08084,1.7097824e-05
1.090847,1.7207738e-05
1.100855,1.750648e-05
1.110863,1.7611698e-05
1.120871,1.775825e-05
1.130879,1.7803344e-05
1.1408859999999998,1.7987474e-05
1.1508939999999999,1.8199786e-05
1.1609019999999999,1.8282457999999998e-05
1.17091,1.8458134e-05
1.180917,1.863287e-05
1.190925,1.8716479999999998e-05
1.200933,1.8992676e-05
1.210941,1.925478e-05
1.2209489999999998,1.9420122e-05
1.230956,1.9636194e-05
1.240964,1.9798716e-05
1.250972,1.9940572e-05
1.26098,2.0070216e-05
1.2709869999999999,2.0275952e-05
1.2809949999999999,2.041687e-05
1.291003,2.0538996e-05
1.301011,2.0845254e-05
1.311019,2.0954228e-05
1.321026,2.1111116e-05
1.331034,2.1061324e-05
1.3410419999999998,2.1260486e-05
1.3510499999999999,2.1384494e-05
1.361057,2.1516953999999998e-05
1.371065,2.1661628e-05
1.381073,2.1876758e-05
1.391081,2.2092832e-05
1.401089,2.2170804e-05
1.411096,2.237936e-05
1.421104,2.2476124e-05
1.431112,2.2624554e-05
1.44112,2.2696892e-05
1.4511269999999998,2.2935508e-05
1.4611349999999999,2.302006e-05
1.4711429999999999,2.3255858e-05
1.4811509999999999,2.340711e-05
1.491159,2.335638e-05
1.501166,2.3604392e-05
1.511174,2.3679546e-05
1.521182,2.3876827999999998e-05
1.5311899999999998,2.3991442e-05
1.541197,2.4019624e-05
1.551205,2.4208452e-05
1.561213,2.4367216e-05
1.571221,2.4420764e-05
1.581229,2.453162e-05
1.5912359999999999,2.483036e-05
1.601244,2.7488039999999998e-05
1.611252,2.7713505999999998e-05
1.62126,2.7854422e-05
1.631267,2.8079886e-05
1.6412749999999998,2.825838e-05
1.6512829999999998,2.8521424e-05
1.6612909999999999,2.8624762e-05
1.6712989999999999,2.8803256e-05
1.681306,2.9103878e-05
1.691314,2.9179032e-05
1.701322,2.9366922e-05
1.71133,2.9592388e-05
1.721337,2.9808459999999998e-05
1.731345,2.993998e-05
